cell_line,patient_id,histotype_code,rna_passage,wes_passage,tmt_plex,gene,ensembl_gene_id,panel_group,arm,segment_gene_covered_fraction,gene_segment_log2,gene_segment_min_log2,gene_segment_max_log2,n_segments_overlapping_gene,target_bins,positive_target_bins,zero_depth_target_bins,target_overlap_bp,target_bin_median_log2,target_bin_min_log2,target_bin_max_log2,target_bin_iqr_log2,gene_target_length_weighted_mean_depth,arm_median_log2,segment_minus_arm_log2,target_median_minus_arm_log2,segment_minus_target_median_log2,relative_screen_eligible,supported_relative_gain_screen,supported_relative_loss_screen,segment_bin_disagreement_flag,target_only_extreme_flag,zero_depth_followup_flag,status,rna_tpm,protein_log2_normalised,protein_isodoping,rna_tpm_rank_desc,rna_tpm_n_models,protein_log2_normalised_rank_desc,protein_log2_normalised_n_models,wes_measured
OV90,OV90,HGS,p70,P63,5.0,PALB2,ENSG00000083093,other_locus_screen,16p,1.0,0.1674348310017157,0.1674348310017157,0.1674348310017157,1.0,18.0,18.0,0.0,3913.0,0.026778161001715702,-0.7078911689982843,0.5945598310017157,0.36823275,59.651161410682334,0.2604778310017157,-0.09304299999999999,-0.23369966999999997,0.14065666999999998,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",6.457728911399999,NA,NA,15.0,31.0,NA,0.0,True
OV90,OV90,HGS,p70,P63,5.0,RAD51C,ENSG00000108384,other_locus_screen,17q,1.0,0.0981211310017157,0.0981211310017157,0.0981211310017157,1.0,10.0,10.0,0.0,2000.0,-0.3472311689982843,-2.3359091689982843,0.5328278310017157,0.68962875,59.42101085000001,0.0981211310017157,0.0,-0.44535230000000003,0.44535230000000003,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",19.771534,NA,False,22.0,31.0,NA,17.0,True
OV90,OV90,HGS,p70,P63,5.0,RAD51D,ENSG00000185379,other_locus_screen,17q,1.0,0.1024574310017157,0.1024574310017157,0.1024574310017157,1.0,11.0,11.0,0.0,1967.0,-0.2697831689982843,-1.2162291689982843,1.6755108310017157,0.56599465,70.01779201830198,0.0981211310017157,0.004336300000000001,-0.3679043,0.37224060000000003,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",7.2338302,NA,NA,19.0,31.0,NA,0.0,True
OV90,OV90,HGS,p70,P63,5.0,BRIP1,ENSG00000136492,other_locus_screen,17q,1.0,0.09812113100171571,0.0981211310017157,0.0981211310017157,1.0,22.0,22.0,0.0,4999.0,0.0989531310017157,-1.0460491689982843,1.1919508310017157,0.323601,73.7107425085017,0.0981211310017157,1.3877787807814457e-17,0.0008319999999999994,-0.0008319999999999855,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",1.859514,NA,NA,16.0,31.0,NA,0.0,True
OV90,OV90,HGS,p70,P63,5.0,ATM,ENSG00000149311,other_locus_screen,11q,1.0,-0.0350613689982842,-0.0350613689982842,-0.0350613689982842,1.0,64.0,64.0,0.0,13307.0,-0.1259831689982843,-1.2078591689982843,0.7658378310017157,0.53470225,66.31395436988052,-0.0350613689982842,0.0,-0.0909218000000001,0.0909218000000001,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",13.001388761987002,10.73829658384535,False,13.0,31.0,25.0,31.0,True
OV90,OV90,HGS,p70,P63,5.0,CHEK2,ENSG00000183765,other_locus_screen,22q,1.0,-0.8460931689982844,-0.8460931689982844,-0.8460931689982844,1.0,15.0,15.0,0.0,2823.0,-0.49320816899828435,-2.170399168998284,1.1196708310017158,0.9306119999999998,50.996444208289056,-0.8460931689982844,0.0,0.352885,-0.352885,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",2.987057551649,10.26191995706942,False,30.0,31.0,24.0,31.0,True
OV90,OV90,HGS,p70,P63,5.0,CDK12,ENSG00000167258,other_locus_screen,17q,1.0,0.1024574310017157,0.1024574310017157,0.1024574310017157,1.0,21.0,21.0,0.0,4784.0,0.1211388310017157,-0.8286661689982843,1.3522508310017158,0.824782,71.60472468645484,0.0981211310017157,0.004336300000000001,0.023017700000000002,-0.0186814,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",25.627535,12.80033551813062,False,7.0,31.0,9.0,31.0,True
OV90,OV90,HGS,p70,P63,5.0,ARID1A,ENSG00000117713,other_locus_screen,1p,1.0,0.0731946310017157,0.0731946310017157,0.0731946310017157,1.0,27.0,27.0,0.0,6736.0,0.16268583100171569,-1.7325591689982842,1.5412008310017158,0.7967605,58.45843831650831,0.0731946310017157,0.0,0.08949119999999999,-0.08949119999999999,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",24.0602086,14.36558086861439,True,11.0,31.0,18.0,31.0,True
OV90,OV90,HGS,p70,P63,5.0,SMARCA4,ENSG00000127616,other_locus_screen,19p,1.0,-0.7953111689982845,-0.7953111689982844,-0.7953111689982844,1.0,14.0,14.0,0.0,2723.0,-0.5349111689982843,-1.6796291689982843,1.8588308310017159,1.18601725,29.596387293426368,-0.8345061689982843,0.03919499999999987,0.29959500000000006,-0.2604000000000002,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",43.37511255979948,14.09141993866698,False,25.0,31.0,13.0,31.0,True
OV90,OV90,HGS,p70,P63,5.0,SMARCA2,ENSG00000080503,other_locus_screen,9p,1.0,-0.9781541689982844,-0.9781541689982844,-0.9781541689982844,1.0,36.0,36.0,0.0,6833.0,-1.0331396689982844,-2.7227691689982843,0.5890608310017157,0.85101425,37.66091870042441,-0.9765491689982844,-0.0016050000000000786,-0.05659049999999999,0.05498549999999991,True,False,False,False,True,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",0.4996629999999999,11.17357825958146,False,27.0,31.0,30.0,31.0,True
OV90,OV90,HGS,p70,P63,5.0,MLH1,ENSG00000076242,other_locus_screen,3p,1.0,-0.9168081689982844,-0.9168081689982844,-0.9168081689982844,1.0,21.0,21.0,0.0,4598.0,-0.9517331689982843,-1.886859168998284,0.7728028310017157,0.700047,40.30601191822531,-0.9168081689982844,0.0,-0.03492499999999987,0.03492499999999987,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",10.522388,12.25373383585814,False,30.0,31.0,29.0,31.0,True
OV90,OV90,HGS,p70,P63,5.0,MSH2,ENSG00000095002,other_locus_screen,2p,1.0,0.1403658310017157,0.1403658310017157,0.1403658310017157,1.0,13.0,13.0,0.0,3354.0,0.0922405310017157,-0.7545311689982843,1.0296308310017157,0.7287760000000001,80.69468288610614,0.1403658310017157,0.0,-0.04812530000000001,0.04812530000000001,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",19.5506447,14.59206860373598,False,14.0,31.0,11.0,31.0,True
OV90,OV90,HGS,p70,P63,5.0,MSH6,ENSG00000116062,other_locus_screen,2p,1.0,0.1403658310017157,0.1403658310017157,0.1403658310017157,1.0,23.0,23.0,0.0,5948.0,0.0934457310017157,-0.9881591689982844,0.7954598310017157,0.5678335,63.86030896099528,0.1403658310017157,0.0,-0.046920100000000006,0.046920100000000006,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",19.84430899,14.80561691720355,False,23.0,31.0,9.0,31.0,True
OV90,OV90,HGS,p70,P63,5.0,PMS2,ENSG00000122512,other_locus_screen,7p,1.0,-0.6471201689982843,-0.6471201689982843,-0.6471201689982843,1.0,16.0,16.0,0.0,3277.0,-0.46501616899828435,-1.0923991689982842,0.9625588310017157,0.490364575,124.99504025022888,-0.9321461689982844,0.2850260000000001,0.46713000000000005,-0.18210399999999993,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",4.36632489724,10.49839221196672,False,28.0,31.0,28.0,31.0,True
OV90,OV90,HGS,p70,P63,5.0,TP53,ENSG00000141510,other_locus_screen,17p,1.0,-0.0182600689982842,-0.0182600689982842,-0.0182600689982842,1.0,9.0,9.0,0.0,1770.0,0.0864781310017157,-1.392589168998284,1.7630908310017157,0.729766,59.73786440677966,-0.4227261689982842,0.4044661,0.5092042999999999,-0.10473819999999989,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",26.3015512833493,11.78409262956991,True,23.0,31.0,17.0,31.0,True
OV90,OV90,HGS,p70,P63,5.0,FBXW7,ENSG00000109670,other_locus_screen,4q,1.0,-0.0425516689982842,-0.0425516689982842,-0.0425516689982842,1.0,21.0,21.0,0.0,5380.0,-0.0770717689982843,-1.1137691689982843,0.9045148310017157,0.738581,62.020616189591074,-0.0425516689982842,0.0,-0.0345201000000001,0.0345201000000001,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",11.016841000000005,NA,NA,4.0,31.0,NA,0.0,True
OV90,OV90,HGS,p70,P63,5.0,POLE,ENSG00000177084,other_locus_screen,12q,1.0,0.1437808310017157,0.1437808310017157,0.1437808310017157,1.0,31.0,31.0,0.0,6943.0,0.2007078310017157,-0.8232731689982843,1.206550831001716,0.7423455,56.70991834941669,0.0034203310017157,0.1403605,0.19728749999999998,-0.05692699999999998,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",13.242506999999998,10.48865295520136,False,26.0,31.0,14.0,31.0,True
OV90,OV90,HGS,p70,P63,5.0,POLD1,ENSG00000062822,other_locus_screen,19q,1.0,0.4418688310017157,0.4418688310017157,0.4418688310017157,1.0,2.0,2.0,0.0,289.0,1.2154233310017157,0.4706058310017157,1.9602408310017159,0.7448174999999999,110.30799653979238,0.6041398310017156,-0.16227099999999994,0.6112835000000001,-0.7735545,False,False,False,True,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",22.864890000000003,13.79840236742047,False,28.0,31.0,23.0,31.0,True
OV90,OV90,HGS,p70,P63,5.0,CTNNB1,ENSG00000168036,other_locus_screen,3p,1.0,-0.9168081689982844,-0.9168081689982844,-0.9168081689982844,1.0,20.0,20.0,0.0,4914.0,-0.9544716689982843,-2.478299168998284,0.4948208310017157,0.9491789999999998,32.16585136345137,-0.9168081689982844,0.0,-0.03766349999999985,0.03766349999999985,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",93.2361884,14.35470487089865,False,17.0,31.0,18.0,31.0,True
OV90,OV90,HGS,p70,P63,5.0,ARID1B,ENSG00000049618,other_locus_screen,6q,1.0,-0.17128816899828422,-0.1712881689982842,-0.1712881689982842,1.0,25.0,25.0,0.0,5605.0,-0.2170601689982843,-1.0897691689982842,1.5445708310017159,0.698065,51.67814358608385,-0.1712881689982842,-2.7755575615628914e-17,-0.04577200000000009,0.04577200000000006,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",13.59538692,12.47077037251018,False,17.0,31.0,22.0,31.0,True
OV90,OV90,HGS,p70,P63,5.0,SMAD4,ENSG00000141646,other_locus_screen,18q,1.0,-0.9420061689982844,-0.9420061689982844,-0.9420061689982844,1.0,11.0,11.0,0.0,2357.0,-0.8096141689982843,-2.274399168998284,1.0799008310017157,1.02014795,38.1650428935087,-0.9420061689982844,0.0,0.13239200000000007,-0.13239200000000007,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",8.209101,11.05757206839954,False,29.0,31.0,29.0,31.0,True
TOV81D,TOV81D,LGS,NA,P23,NA,CCNE1,ENSG00000105173,oncogene_gain_screen,19q,1.0,0.0634300613248994,0.0634300613248994,0.0634300613248994,1.0,7.0,7.0,0.0,1494.0,0.1035304613248994,-0.6859995386751007,0.37633646132489945,0.47277045,97.59964524765729,-0.0455506386751005,0.1089806999999999,0.1490810999999999,-0.04010040000000001,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,True,NA,31.0,NA,31.0,True
TOV81D,TOV81D,LGS,NA,P23,NA,CCND1,ENSG00000110092,oncogene_gain_screen,11q,1.0,-0.0136979386751005,-0.0136979386751005,-0.0136979386751005,1.0,3.0,3.0,0.0,692.0,0.9291164613248993,-0.1354655386751006,1.2557654613248994,0.6956154999999999,57.77313497109827,-0.0136979386751005,0.0,0.9428143999999998,-0.9428143999999998,True,False,False,True,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,False,NA,31.0,NA,31.0,True
TOV81D,TOV81D,LGS,NA,P23,NA,CDK4,ENSG00000135446,oncogene_gain_screen,12q,1.0,-0.0728832386751005,-0.0728832386751005,-0.0728832386751005,1.0,11.0,11.0,0.0,1963.0,-0.1968495386751006,-1.3658045386751005,0.8423384613248994,0.9654085,84.94047519103414,-0.0728832386751005,0.0,-0.1239663000000001,0.1239663000000001,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,False,NA,31.0,NA,31.0,True
TOV81D,TOV81D,LGS,NA,P23,NA,CDK6,ENSG00000105810,oncogene_gain_screen,7q,1.0,0.0064751913248994,0.0064751913248994,0.0064751913248994,1.0,16.0,16.0,0.0,2700.0,0.2203664613248994,-0.7499635386751007,1.2591054613248993,0.8854979999999999,82.38439014814814,-0.0011853186751005,0.0076605099999999,0.2215517799999999,-0.21389127,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,False,NA,31.0,NA,31.0,True
TOV81D,TOV81D,LGS,NA,P23,NA,MYC,ENSG00000136997,oncogene_gain_screen,8q,1.0,-0.0303006386751005,-0.0303006386751005,-0.0303006386751005,1.0,7.0,7.0,0.0,1587.0,0.3803364613248994,0.0255093613248994,2.1658954613248995,0.40348949999999995,70.93512948084054,-0.0303006386751005,0.0,0.4106370999999999,-0.4106370999999999,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,NA,NA,31.0,NA,0.0,True
TOV81D,TOV81D,LGS,NA,P23,NA,MYCN,ENSG00000134323,oncogene_gain_screen,2p,1.0,0.0719923613248994,0.0719923613248994,0.0719923613248994,1.0,4.0,4.0,0.0,973.0,0.17127796132489942,-0.6843855386751007,2.2935954613248994,0.7548174999999999,55.82738472222222,0.0719923613248994,0.0,0.09928560000000002,-0.09928560000000002,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,NA,NA,31.0,NA,0.0,True
TOV81D,TOV81D,LGS,NA,P23,NA,MDM2,ENSG00000135679,oncogene_gain_screen,12q,1.0,-0.0728832386751005,-0.0728832386751005,-0.0728832386751005,1.0,11.0,11.0,0.0,2165.0,0.0248806613248994,-0.9822065386751007,1.1964054613248993,0.29101910000000003,104.89325482678984,-0.0728832386751005,0.0,0.0977638999999999,-0.0977638999999999,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,NA,NA,31.0,NA,0.0,True
TOV81D,TOV81D,LGS,NA,P23,NA,MDM4,ENSG00000198625,oncogene_gain_screen,1q,1.0,-0.0947709386751005,-0.0947709386751005,-0.0947709386751005,1.0,14.0,14.0,0.0,3145.0,-0.11948728867510061,-1.3270345386751006,0.8282004613248993,0.5264183,121.2521066772655,-0.0785614386751005,-0.0162095,-0.04092585000000011,0.02471635000000011,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,NA,NA,31.0,NA,0.0,True
TOV81D,TOV81D,LGS,NA,P23,NA,ERBB2,ENSG00000141736,oncogene_gain_screen,17q,1.0,0.0514973613248994,0.0514973613248994,0.0514973613248994,1.0,12.0,12.0,0.0,2686.0,-0.2632670386751006,-2.3668745386751002,0.9068114613248993,1.2680657499999999,41.99106748324646,0.0514973613248994,0.0,-0.3147644,0.3147644,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,True,NA,31.0,NA,31.0,True
TOV81D,TOV81D,LGS,NA,P23,NA,EGFR,ENSG00000146648,oncogene_gain_screen,7p,1.0,-0.0185963386751005,-0.0185963386751005,-0.0185963386751005,1.0,31.0,31.0,0.0,6337.0,-0.11974153867510061,-2.6831745386751003,1.1470754613248995,1.023816,64.50357443585293,-0.0185963386751005,0.0,-0.1011452000000001,0.1011452000000001,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,True,NA,31.0,NA,31.0,True
TOV81D,TOV81D,LGS,NA,P23,NA,MET,ENSG00000105976,oncogene_gain_screen,7q,1.0,-0.0011853186751005,-0.0011853186751005,-0.0011853186751005,1.0,29.0,29.0,0.0,6647.0,-0.1942885386751006,-1.3323845386751005,1.5499854613248993,0.666361,82.53286681209566,-0.0011853186751005,0.0,-0.1931032200000001,0.1931032200000001,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,True,NA,31.0,NA,31.0,True
TOV81D,TOV81D,LGS,NA,P23,NA,FGFR1,ENSG00000077782,oncogene_gain_screen,8p,1.0,-0.0151168386751005,-0.0151168386751005,-0.0151168386751005,1.0,25.0,25.0,0.0,4562.0,0.5577564613248994,-0.7304005386751007,4.0081954613249,1.20555,79.95289088119247,-0.0151168386751005,0.0,0.5728732999999999,-0.5728732999999999,True,False,False,True,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,False,NA,31.0,NA,19.0,True
TOV81D,TOV81D,LGS,NA,P23,NA,FGFR2,ENSG00000066468,oncogene_gain_screen,10q,1.0,-0.0073118786751005,-0.0073118786751005,-0.0073118786751005,1.0,32.0,32.0,0.0,6354.0,0.2370384613248994,-1.7399545386751005,3.5046454613248996,0.8489475,92.37534017941455,-0.0073118786751005,0.0,0.2443503399999999,-0.2443503399999999,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,NA,NA,31.0,NA,0.0,True
TOV81D,TOV81D,LGS,NA,P23,NA,FGFR3,ENSG00000068078,oncogene_gain_screen,4p,1.0,0.07871956132489939,0.0787195613248994,0.0787195613248994,1.0,0.0,0.0,0.0,0.0,NA,NA,NA,NA,NA,0.0313489613248994,0.04737059999999999,NA,NA,False,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,False,NA,31.0,NA,6.0,True
TOV81D,TOV81D,LGS,NA,P23,NA,KRAS,ENSG00000133703,oncogene_gain_screen,12p,1.0,-0.06219643867510051,-0.0621964386751005,-0.0621964386751005,1.0,10.0,10.0,0.0,1977.0,0.35813996132489945,-1.0557945386751006,0.7084214613248994,0.95689725,116.09150601922103,-0.0621964386751005,-6.938893903907228e-18,0.42033639999999994,-0.42033639999999994,True,False,False,False,False,False,"relative gene screen; absolute copy number, allele-specific loss and clinical classification unestablished",NA,NA,False,NA,31.0,NA,31.0,True
