ensembl_gene_id,external_gene_name,gene_biotype,seq_region,primary_assembly
ENSG00000228325,IGKV3D-7,IG_V_gene,2,TRUE
ENSG00000274576,IGHV2-70,IG_V_gene,14,TRUE
ENSG00000211973,IGHV1-69,IG_V_gene,14,TRUE
ENSG00000211934,IGHV1-2,IG_V_gene,14,TRUE
ENSG00000211949,IGHV3-23,IG_V_gene,14,TRUE
ENSG00000211945,IGHV1-18,IG_V_gene,14,TRUE
ENSG00000282451,IGHV4-61,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000275316,IGHV3-49,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282639,IGHV3-64D,IG_V_gene,14,TRUE
ENSG00000211976,IGHV3-73,IG_V_gene,14,TRUE
ENSG00000211967,IGHV3-53,IG_V_gene,14,TRUE
ENSG00000211959,IGHV4-39,IG_V_gene,14,TRUE
ENSG00000211964,IGHV3-48,IG_V_gene,14,TRUE
ENSG00000211942,IGHV3-13,IG_V_gene,14,TRUE
ENSG00000280411,IGHV1-69D,IG_V_gene,14,TRUE
ENSG00000282453,IGHV2-70,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282822,AC242528.1,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000275148,IGHV1-69-2,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000274236,IGHV3-64,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000271178,IGHV3OR16-13,IG_V_gene,16,TRUE
ENSG00000275777,IGKV3D-7,IG_V_gene,CHR_HSCHR2_2_CTG7,FALSE
ENSG00000211950,IGHV1-24,IG_V_gene,14,TRUE
ENSG00000282651,IGHV5-10-1,IG_V_gene,14,TRUE
ENSG00000281990,IGHV1-69-2,IG_V_gene,14,TRUE
ENSG00000211965,IGHV3-49,IG_V_gene,14,TRUE
ENSG00000211961,IGHV1-45,IG_V_gene,14,TRUE
ENSG00000232216,IGHV3-43,IG_V_gene,14,TRUE
ENSG00000211952,IGHV4-28,IG_V_gene,14,TRUE
ENSG00000211946,IGHV3-20,IG_V_gene,14,TRUE
ENSG00000224041,IGKV3D-15,IG_V_gene,2,TRUE
ENSG00000241244,IGKV1D-16,IG_V_gene,2,TRUE
ENSG00000242076,IGKV1-33,IG_V_gene,2,TRUE
ENSG00000239862,IGKV1-37,IG_V_gene,2,TRUE
ENSG00000242371,IGKV1-39,IG_V_gene,2,TRUE
ENSG00000273962,IGKV2-40,IG_V_gene,2,TRUE
ENSG00000211660,IGLV2-23,IG_V_gene,22,TRUE
ENSG00000211661,IGLV3-22,IG_V_gene,22,TRUE
ENSG00000211662,IGLV3-21,IG_V_gene,22,TRUE
ENSG00000251039,IGKV2D-40,IG_V_gene,2,TRUE
ENSG00000251546,IGKV1D-39,IG_V_gene,2,TRUE
ENSG00000250036,IGKV1D-37,IG_V_gene,2,TRUE
ENSG00000270505,IGHV1OR15-1,IG_V_gene,15,TRUE
ENSG00000259261,IGHV4OR15-8,IG_V_gene,15,TRUE
ENSG00000239975,IGKV1D-33,IG_V_gene,2,TRUE
ENSG00000211663,IGLV3-19,IG_V_gene,22,TRUE
ENSG00000211664,IGLV2-18,IG_V_gene,22,TRUE
ENSG00000211665,IGLV3-16,IG_V_gene,22,TRUE
ENSG00000211666,IGLV2-14,IG_V_gene,22,TRUE
ENSG00000211667,IGLV3-12,IG_V_gene,22,TRUE
ENSG00000211668,IGLV2-11,IG_V_gene,22,TRUE
ENSG00000211669,IGLV3-10,IG_V_gene,22,TRUE
ENSG00000211670,IGLV3-9,IG_V_gene,22,TRUE
ENSG00000278196,IGLV2-8,IG_V_gene,22,TRUE
ENSG00000239571,IGKV2D-30,IG_V_gene,2,TRUE
ENSG00000243264,IGKV2D-29,IG_V_gene,2,TRUE
ENSG00000211672,IGLV4-3,IG_V_gene,22,TRUE
ENSG00000211673,IGLV3-1,IG_V_gene,22,TRUE
ENSG00000242534,IGKV2D-28,IG_V_gene,2,TRUE
ENSG00000211623,IGKV2D-26,IG_V_gene,2,TRUE
ENSG00000241566,IGKV2D-24,IG_V_gene,2,TRUE
ENSG00000211625,IGKV3D-20,IG_V_gene,2,TRUE
ENSG00000242766,IGKV1D-17,IG_V_gene,2,TRUE
ENSG00000225523,IGKV6D-21,IG_V_gene,2,TRUE
ENSG00000224373,IGHV4-59,IG_V_gene,14,TRUE
ENSG00000211966,IGHV5-51,IG_V_gene,14,TRUE
ENSG00000211957,IGHV3-35,IG_V_gene,14,TRUE
ENSG00000211974,IGHV2-70D,IG_V_gene,14,TRUE
ENSG00000211968,IGHV1-58,IG_V_gene,14,TRUE
ENSG00000211943,IGHV3-15,IG_V_gene,14,TRUE
ENSG00000211944,IGHV3-16,IG_V_gene,14,TRUE
ENSG00000211937,IGHV2-5,IG_V_gene,14,TRUE
ENSG00000282122,IGHV7-4-1,IG_V_gene,14,TRUE
ENSG00000211933,IGHV6-1,IG_V_gene,14,TRUE
ENSG00000211972,IGHV3-66,IG_V_gene,14,TRUE
ENSG00000211938,IGHV3-7,IG_V_gene,14,TRUE
ENSG00000282350,IGHV1-69,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000276491,IGHV4-34,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000259303,IGHV2OR16-5,IG_V_gene,16,TRUE
ENSG00000211598,IGKV4-1,IG_V_gene,2,TRUE
ENSG00000211599,IGKV5-2,IG_V_gene,2,TRUE
ENSG00000243466,IGKV1-5,IG_V_gene,2,TRUE
ENSG00000239855,IGKV1-6,IG_V_gene,2,TRUE
ENSG00000243063,IGKV3-7,IG_V_gene,2,TRUE
ENSG00000211656,IGLV2-33,IG_V_gene,22,TRUE
ENSG00000211657,IGLV3-32,IG_V_gene,22,TRUE
ENSG00000240671,IGKV1-8,IG_V_gene,2,TRUE
ENSG00000241755,IGKV1-9,IG_V_gene,2,TRUE
ENSG00000241351,IGKV3-11,IG_V_gene,2,TRUE
ENSG00000243290,IGKV1-12,IG_V_gene,2,TRUE
ENSG00000244437,IGKV3-15,IG_V_gene,2,TRUE
ENSG00000240864,IGKV1-16,IG_V_gene,2,TRUE
ENSG00000240382,IGKV1-17,IG_V_gene,2,TRUE
ENSG00000239951,IGKV3-20,IG_V_gene,2,TRUE
ENSG00000211611,IGKV6-21,IG_V_gene,2,TRUE
ENSG00000211970,IGHV4-61,IG_V_gene,14,TRUE
ENSG00000211962,IGHV1-46,IG_V_gene,14,TRUE
ENSG00000276775,IGHV4-4,IG_V_gene,14,TRUE
ENSG00000273539,IGHV3-73,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282344,IGHV2-26,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000278293,IGLV7-43,IG_V_gene,CHR_HSCHR22_1_CTG3,FALSE
ENSG00000211956,IGHV4-34,IG_V_gene,14,TRUE
ENSG00000211951,IGHV2-26,IG_V_gene,14,TRUE
ENSG00000211947,IGHV3-21,IG_V_gene,14,TRUE
ENSG00000278042,IGHV3-72,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282482,IGHV2-70D,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282337,IGHV1-58,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000211658,IGLV3-27,IG_V_gene,22,TRUE
ENSG00000211649,IGLV7-46,IG_V_gene,22,TRUE
ENSG00000211651,IGLV1-44,IG_V_gene,22,TRUE
ENSG00000211652,IGLV7-43,IG_V_gene,22,TRUE
ENSG00000211653,IGLV1-40,IG_V_gene,22,TRUE
ENSG00000211654,IGLV5-37,IG_V_gene,22,TRUE
ENSG00000211655,IGLV1-36,IG_V_gene,22,TRUE
ENSG00000231292,IGKV1OR2-108,IG_V_gene,2,TRUE
ENSG00000277574,IGHV5-51,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000211642,IGLV10-54,IG_V_gene,22,TRUE
ENSG00000211637,IGLV4-69,IG_V_gene,22,TRUE
ENSG00000211640,IGLV6-57,IG_V_gene,22,TRUE
ENSG00000211639,IGLV4-60,IG_V_gene,22,TRUE
ENSG00000211641,IGLV11-55,IG_V_gene,22,TRUE
ENSG00000211638,IGLV8-61,IG_V_gene,22,TRUE
ENSG00000211643,IGLV5-52,IG_V_gene,22,TRUE
ENSG00000211644,IGLV1-51,IG_V_gene,22,TRUE
ENSG00000211645,IGLV1-50,IG_V_gene,22,TRUE
ENSG00000223350,IGLV9-49,IG_V_gene,22,TRUE
ENSG00000211647,IGLV5-48,IG_V_gene,22,TRUE
ENSG00000211648,IGLV1-47,IG_V_gene,22,TRUE
ENSG00000270472,IGHV3OR16-9,IG_V_gene,16,TRUE
ENSG00000282691,IGHV4-59,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000281145,IGLV5-45,IG_V_gene,CHR_HSCHR22_1_CTG3,FALSE
ENSG00000243238,IGKV2-30,IG_V_gene,2,TRUE
ENSG00000282045,IGHV3-66,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282776,IGHV1-45,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000244116,IGKV2-28,IG_V_gene,2,TRUE
ENSG00000281759,AC145029.2,IG_V_gene,CHR_HSCHR2_2_CTG7,FALSE
ENSG00000277282,IGHV1OR21-1,IG_V_gene,21,TRUE
ENSG00000276566,IGKV1D-13,IG_V_gene,2,TRUE
ENSG00000211626,IGKV6D-41,IG_V_gene,2,TRUE
ENSG00000281179,AC135068.8,IG_V_gene,15,TRUE
ENSG00000233999,IGKV3OR2-268,IG_V_gene,2,TRUE
ENSG00000282593,IGHV3-53,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000274854,IGLV1-44,IG_V_gene,CHR_HSCHR22_1_CTG3,FALSE
ENSG00000270467,IGHV3OR16-12,IG_V_gene,16,TRUE
ENSG00000211659,IGLV3-25,IG_V_gene,22,TRUE
ENSG00000211650,IGLV5-45,IG_V_gene,22,TRUE
ENSG00000282399,IGHV1-69D,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000244575,IGKV1-27,IG_V_gene,2,TRUE
ENSG00000241294,IGKV2-24,IG_V_gene,2,TRUE
ENSG00000278263,AC135068.2,IG_V_gene,15,TRUE
ENSG00000281078,IGKV1D-8,IG_V_gene,CHR_HSCHR2_2_CTG7,FALSE
ENSG00000282131,IGHV1-46,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282151,IGHV3-43,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282579,IGHV4-39,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282425,IGHV3-38,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282104,IGHV3-35,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282150,AC234301.3,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000278082,AC234301.1,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282642,IGHV3-33,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282745,IGHV6-1,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282550,IGHV1-2,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282213,IGHV1-3,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282223,IGHV4-4,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282678,AC244226.1,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000277318,IGHV2-5,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282211,IGHV3-7,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282644,AC247036.4,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282401,AC247036.3,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282322,IGHV3-11,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282726,IGHV4-28,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282286,IGHV3-13,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282777,IGHV3-30,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282404,AC234301.4,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282290,IGHV3-15,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282653,IGHV3-16,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282716,IGHV1-18,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282476,IGHV3-20,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282281,IGHV3-21,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000281962,IGHV3-23,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282284,IGHV1-24,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000280866,IGLV3-32,IG_V_gene,CHR_HSCHR22_1_CTG3,FALSE
ENSG00000233732,IGHV3OR16-10,IG_V_gene,16,TRUE
ENSG00000271130,IGHV3OR16-8,IG_V_gene,16,TRUE
ENSG00000281536,AC009286.3,IG_V_gene,CHR_HSCHR22_1_CTG3,FALSE
ENSG00000274575,IGLV1-40,IG_V_gene,CHR_HSCHR22_1_CTG3,FALSE
ENSG00000281471,IGLV5-37,IG_V_gene,CHR_HSCHR22_1_CTG3,FALSE
ENSG00000273737,IGLV1-36,IG_V_gene,CHR_HSCHR22_1_CTG3,FALSE
ENSG00000188403,IGHV1OR15-9,IG_V_gene,15,TRUE
ENSG00000259490,IGHV3OR15-7,IG_V_gene,15,TRUE
ENSG00000281345,IGLV2-33,IG_V_gene,CHR_HSCHR22_1_CTG3,FALSE
ENSG00000282627,IGHV3-48,IG_V_gene,CHR_HSCHR14_3_CTG1,FALSE
ENSG00000282172,IGKV5-2,IG_V_gene,CHR_HG2290_PATCH,FALSE
ENSG00000282801,IGKV1-5,IG_V_gene,CHR_HG2290_PATCH,FALSE
ENSG00000282163,IGKV1-6,IG_V_gene,CHR_HG2290_PATCH,FALSE
ENSG00000282310,IGKV3-7,IG_V_gene,CHR_HG2290_PATCH,FALSE
ENSG00000283113,IGKV1-8,IG_V_gene,CHR_HG2290_PATCH,FALSE
ENSG00000282758,IGKV1-9,IG_V_gene,CHR_HG2290_PATCH,FALSE
ENSG00000282823,IGKV3-11,IG_V_gene,CHR_HG2290_PATCH,FALSE
ENSG00000282694,IGKV1-12,IG_V_gene,CHR_HG2290_PATCH,FALSE
ENSG00000282447,IGKV3-15,IG_V_gene,CHR_HG2290_PATCH,FALSE
ENSG00000282282,IGKV1-16,IG_V_gene,CHR_HG2290_PATCH,FALSE
ENSG00000281978,IGKV1-17,IG_V_gene,CHR_HG2290_PATCH,FALSE
ENSG00000282402,IGKV3-20,IG_V_gene,CHR_HG2290_PATCH,FALSE
ENSG00000282210,IGKV6-21,IG_V_gene,CHR_HG2290_PATCH,FALSE
ENSG00000282671,IGKV2-24,IG_V_gene,CHR_HG2290_PATCH,FALSE
ENSG00000282666,IGKV1-27,IG_V_gene,CHR_HG2290_PATCH,FALSE
ENSG00000282025,IGKV2-28,IG_V_gene,CHR_HG2290_PATCH,FALSE
ENSG00000281933,IGKV2-30,IG_V_gene,CHR_HG2290_PATCH,FALSE
ENSG00000282811,IGKV1-33,IG_V_gene,CHR_HG2290_PATCH,FALSE
ENSG00000282394,IGKV1-37,IG_V_gene,CHR_HG2290_PATCH,FALSE
ENSG00000282120,IGKV1-39,IG_V_gene,CHR_HG2290_PATCH,FALSE
ENSG00000282182,IGKV2-40,IG_V_gene,CHR_HG2290_PATCH,FALSE
ENSG00000211833,TRAJ58,TR_J_gene,14,TRUE
ENSG00000211826,TRDJ4,TR_J_gene,14,TRUE
ENSG00000211831,TRAJ61,TR_J_gene,14,TRUE
ENSG00000211832,TRAJ59,TR_J_gene,14,TRUE
ENSG00000211834,TRAJ57,TR_J_gene,14,TRUE
ENSG00000211825,TRDJ1,TR_J_gene,14,TRUE
ENSG00000211828,TRDJ3,TR_J_gene,14,TRUE
ENSG00000211836,TRAJ54,TR_J_gene,14,TRUE
ENSG00000211835,TRAJ56,TR_J_gene,14,TRUE
ENSG00000211827,TRDJ2,TR_J_gene,14,TRUE
ENSG00000211846,TRAJ43,TR_J_gene,14,TRUE
ENSG00000211865,TRAJ24,TR_J_gene,14,TRUE
ENSG00000211864,TRAJ25,TR_J_gene,14,TRUE
ENSG00000211862,TRAJ27,TR_J_gene,14,TRUE
ENSG00000282173,TRBJ1-5,TR_J_gene,7,TRUE
ENSG00000282589,TRBJ2-2P,TR_J_gene,CHR_HSCHR7_2_CTG6,FALSE
ENSG00000211861,TRAJ28,TR_J_gene,14,TRUE
ENSG00000211860,TRAJ29,TR_J_gene,14,TRUE
ENSG00000211840,TRAJ49,TR_J_gene,14,TRUE
ENSG00000211841,TRAJ48,TR_J_gene,14,TRUE
ENSG00000211839,TRAJ50,TR_J_gene,14,TRUE
ENSG00000282320,TRBJ1-1,TR_J_gene,7,TRUE
ENSG00000211857,TRAJ32,TR_J_gene,14,TRUE
ENSG00000211855,TRAJ34,TR_J_gene,14,TRUE
ENSG00000211856,TRAJ33,TR_J_gene,14,TRUE
ENSG00000211866,TRAJ23,TR_J_gene,14,TRUE
ENSG00000281958,TRBJ1-4,TR_J_gene,7,TRUE
ENSG00000282420,TRBJ1-2,TR_J_gene,7,TRUE
ENSG00000211842,TRAJ47,TR_J_gene,14,TRUE
ENSG00000211858,TRAJ31,TR_J_gene,14,TRUE
ENSG00000211838,TRAJ52,TR_J_gene,14,TRUE
ENSG00000211837,TRAJ53,TR_J_gene,14,TRUE
ENSG00000211854,TRAJ35,TR_J_gene,14,TRUE
ENSG00000282488,TRBJ2-1,TR_J_gene,CHR_HSCHR7_2_CTG6,FALSE
ENSG00000282272,TRBJ2-2,TR_J_gene,CHR_HSCHR7_2_CTG6,FALSE
ENSG00000281989,TRBJ1-2,TR_J_gene,CHR_HSCHR7_2_CTG6,FALSE
ENSG00000211859,TRAJ30,TR_J_gene,14,TRUE
ENSG00000211847,TRAJ42,TR_J_gene,14,TRUE
ENSG00000211845,TRAJ44,TR_J_gene,14,TRUE
ENSG00000211844,TRAJ45,TR_J_gene,14,TRUE
ENSG00000211843,TRAJ46,TR_J_gene,14,TRUE
ENSG00000211863,TRAJ26,TR_J_gene,14,TRUE
ENSG00000211848,TRAJ41,TR_J_gene,14,TRUE
ENSG00000211849,TRAJ40,TR_J_gene,14,TRUE
ENSG00000211850,TRAJ39,TR_J_gene,14,TRUE
ENSG00000211851,TRAJ38,TR_J_gene,14,TRUE
ENSG00000278661,TRAJ37,TR_J_gene,14,TRUE
ENSG00000276699,TRAJ36,TR_J_gene,14,TRUE
ENSG00000282392,TRBJ2-7,TR_J_gene,CHR_HSCHR7_2_CTG6,FALSE
ENSG00000282154,TRBJ2-6,TR_J_gene,CHR_HSCHR7_2_CTG6,FALSE
ENSG00000282133,TRBJ1-3,TR_J_gene,7,TRUE
ENSG00000281957,TRBJ1-6,TR_J_gene,CHR_HSCHR7_2_CTG6,FALSE
ENSG00000282215,TRBJ1-5,TR_J_gene,CHR_HSCHR7_2_CTG6,FALSE
ENSG00000211770,TRBJ2-6,TR_J_gene,7,TRUE
ENSG00000211692,TRGJP1,TR_J_gene,7,TRUE
ENSG00000211687,TRGJ2,TR_J_gene,7,TRUE
ENSG00000282371,TRBJ2-3,TR_J_gene,CHR_HSCHR7_2_CTG6,FALSE
ENSG00000211766,TRBJ2-2P,TR_J_gene,7,TRUE
ENSG00000282500,TRBJ1-3,TR_J_gene,CHR_HSCHR7_2_CTG6,FALSE
ENSG00000282273,TRBJ1-4,TR_J_gene,CHR_HSCHR7_2_CTG6,FALSE
ENSG00000282078,TRBJ1-1,TR_J_gene,CHR_HSCHR7_2_CTG6,FALSE
ENSG00000211688,TRGJP2,TR_J_gene,7,TRUE
ENSG00000211690,TRGJ1,TR_J_gene,7,TRUE
ENSG00000282380,TRBJ2-4,TR_J_gene,CHR_HSCHR7_2_CTG6,FALSE
ENSG00000211764,TRBJ2-1,TR_J_gene,7,TRUE
ENSG00000282780,TRBJ1-6,TR_J_gene,7,TRUE
ENSG00000282820,TRBJ2-5,TR_J_gene,CHR_HSCHR7_2_CTG6,FALSE
ENSG00000211691,TRGJP,TR_J_gene,7,TRUE
ENSG00000211767,TRBJ2-3,TR_J_gene,7,TRUE
ENSG00000211771,TRBJ2-7,TR_J_gene,7,TRUE
ENSG00000211878,TRAJ11,TR_J_gene,14,TRUE
ENSG00000211879,TRAJ10,TR_J_gene,14,TRUE
ENSG00000211880,TRAJ9,TR_J_gene,14,TRUE
ENSG00000211882,TRAJ7,TR_J_gene,14,TRUE
ENSG00000211883,TRAJ6,TR_J_gene,14,TRUE
ENSG00000211884,TRAJ5,TR_J_gene,14,TRUE
ENSG00000211885,TRAJ4,TR_J_gene,14,TRUE
ENSG00000211886,TRAJ3,TR_J_gene,14,TRUE
ENSG00000211887,TRAJ2,TR_J_gene,14,TRUE
ENSG00000211888,TRAJ1,TR_J_gene,14,TRUE
ENSG00000211769,TRBJ2-5,TR_J_gene,7,TRUE
ENSG00000211765,TRBJ2-2,TR_J_gene,7,TRUE
ENSG00000211875,TRAJ14,TR_J_gene,14,TRUE
ENSG00000211872,TRAJ17,TR_J_gene,14,TRUE
ENSG00000211867,TRAJ22,TR_J_gene,14,TRUE
ENSG00000211768,TRBJ2-4,TR_J_gene,7,TRUE
ENSG00000211877,TRAJ12,TR_J_gene,14,TRUE
ENSG00000211876,TRAJ13,TR_J_gene,14,TRUE
ENSG00000211873,TRAJ16,TR_J_gene,14,TRUE
ENSG00000211871,TRAJ18,TR_J_gene,14,TRUE
ENSG00000211868,TRAJ21,TR_J_gene,14,TRUE
ENSG00000211869,TRAJ20,TR_J_gene,14,TRUE
ENSG00000211870,TRAJ19,TR_J_gene,14,TRUE
ENSG00000257215,CR847794.2,protein_coding,CHR_HSCHR6_MHC_MANN_CTG1,FALSE
ENSG00000273875,TARM1,protein_coding,CHR_HSCHR19LRC_PGF2_CTG3_1,FALSE
ENSG00000282035,AC090958.3,protein_coding,CHR_HSCHR3_1_CTG1,FALSE
ENSG00000276256,AC011043.1,protein_coding,GL000195.1,TRUE
ENSG00000275746,KLF13,protein_coding,CHR_HSCHR15_4_CTG8,FALSE
ENSG00000257770,GPX5,protein_coding,CHR_HSCHR6_MHC_COX_CTG1,FALSE
ENSG00000275399,NLRP2,protein_coding,CHR_HSCHR19LRC_LRC_S_CTG3_1,FALSE
ENSG00000277953,AC012314.28,protein_coding,CHR_HSCHR19LRC_LRC_T_CTG3_1,FALSE
ENSG00000276211,GP6,protein_coding,CHR_HSCHR19LRC_COX1_CTG3_1,FALSE
ENSG00000275049,AC011295.1,protein_coding,CHR_HSCHR15_5_CTG8,FALSE
ENSG00000277025,MBOAT7,protein_coding,CHR_HSCHR19LRC_LRC_J_CTG3_1,FALSE
ENSG00000277615,CNOT3,protein_coding,CHR_HSCHR19LRC_PGF2_CTG3_1,FALSE
ENSG00000276565,AP006285.3,protein_coding,CHR_HSCHR11_1_CTG6,FALSE
ENSG00000278695,GSTT2B,protein_coding,CHR_HSCHR22_1_CTG7,FALSE
ENSG00000276628,LENG1,protein_coding,CHR_HSCHR19LRC_LRC_I_CTG3_1,FALSE
ENSG00000275384,TARM1,protein_coding,CHR_HSCHR19LRC_COX2_CTG3_1,FALSE
ENSG00000277457,LENG1,protein_coding,CHR_HSCHR19LRC_LRC_S_CTG3_1,FALSE
ENSG00000198888,MT-ND1,protein_coding,MT,TRUE
ENSG00000198763,MT-ND2,protein_coding,MT,TRUE
ENSG00000198804,MT-CO1,protein_coding,MT,TRUE
ENSG00000198712,MT-CO2,protein_coding,MT,TRUE
ENSG00000228253,MT-ATP8,protein_coding,MT,TRUE
ENSG00000198899,MT-ATP6,protein_coding,MT,TRUE
ENSG00000198938,MT-CO3,protein_coding,MT,TRUE
ENSG00000198840,MT-ND3,protein_coding,MT,TRUE
ENSG00000212907,MT-ND4L,protein_coding,MT,TRUE
ENSG00000198886,MT-ND4,protein_coding,MT,TRUE
ENSG00000276345,AC004556.1,protein_coding,KI270721.1,TRUE
ENSG00000198786,MT-ND5,protein_coding,MT,TRUE
ENSG00000198695,MT-ND6,protein_coding,MT,TRUE
ENSG00000198727,MT-CYB,protein_coding,MT,TRUE
ENSG00000274566,GP6,protein_coding,CHR_HSCHR19LRC_LRC_S_CTG3_1,FALSE
ENSG00000285332,AC006518.8,protein_coding,CHR_HSCHR12_3_CTG2,FALSE
ENSG00000275644,OSCAR,protein_coding,CHR_HSCHR19LRC_COX2_CTG3_1,FALSE
ENSG00000274063,AL662852.3,protein_coding,CHR_HSCHR6_MHC_COX_CTG1,FALSE
ENSG00000275724,AC012314.15,protein_coding,CHR_HSCHR19LRC_LRC_T_CTG3_1,FALSE
ENSG00000274889,TARM1,protein_coding,CHR_HSCHR19LRC_LRC_S_CTG3_1,FALSE
ENSG00000276604,TARM1,protein_coding,CHR_HSCHR19LRC_COX1_CTG3_1,FALSE
ENSG00000274873,AC012314.9,protein_coding,CHR_HSCHR19LRC_LRC_J_CTG3_1,FALSE
ENSG00000274847,MAFIP,protein_coding,GL000194.1,TRUE
ENSG00000278426,LENG1,protein_coding,CHR_HSCHR19LRC_LRC_T_CTG3_1,FALSE
ENSG00000274078,TSEN34,protein_coding,CHR_HSCHR19LRC_LRC_I_CTG3_1,FALSE
ENSG00000273642,AC012314.1,protein_coding,CHR_HSCHR19LRC_LRC_J_CTG3_1,FALSE
ENSG00000278284,RDH13,protein_coding,CHR_HSCHR19LRC_PGF2_CTG3_1,FALSE
ENSG00000013503,POLR3B,protein_coding,12,TRUE
ENSG00000136044,APPL2,protein_coding,12,TRUE
ENSG00000136051,WASHC4,protein_coding,12,TRUE
ENSG00000151967,SCHIP1,protein_coding,3,TRUE
ENSG00000166535,A2ML1,protein_coding,12,TRUE
ENSG00000160752,FDPS,protein_coding,1,TRUE
ENSG00000088926,F11,protein_coding,4,TRUE
ENSG00000111780,AL021546.1,protein_coding,12,TRUE
ENSG00000111775,COX6A1,protein_coding,12,TRUE
ENSG00000111786,SRSF9,protein_coding,12,TRUE
ENSG00000170855,TRIAP1,protein_coding,12,TRUE
ENSG00000131910,NR0B2,protein_coding,1,TRUE
ENSG00000113249,HAVCR1,protein_coding,5,TRUE
ENSG00000067334,DNTTIP2,protein_coding,1,TRUE
ENSG00000011007,ELOA,protein_coding,1,TRUE
ENSG00000160691,SHC1,protein_coding,1,TRUE
ENSG00000197217,ENTPD4,protein_coding,8,TRUE
ENSG00000082515,MRPL22,protein_coding,5,TRUE
ENSG00000067369,TP53BP1,protein_coding,15,TRUE
ENSG00000117318,ID3,protein_coding,1,TRUE
ENSG00000185046,ANKS1B,protein_coding,12,TRUE
ENSG00000119682,AREL1,protein_coding,14,TRUE
ENSG00000255346,NOX5,protein_coding,15,TRUE
ENSG00000143578,CREB3L4,protein_coding,1,TRUE
ENSG00000161204,ABCF3,protein_coding,3,TRUE
ENSG00000100410,PHF5A,protein_coding,22,TRUE
ENSG00000109047,RCVRN,protein_coding,17,TRUE
ENSG00000205758,CRYZL1,protein_coding,21,TRUE
ENSG00000249209,AP000311.1,protein_coding,21,TRUE
ENSG00000114126,TFDP2,protein_coding,3,TRUE
