ensembl_transcript_id,ensembl_gene_id,external_gene_name,gene_biotype,transcript_id_versioned,gene_id_versioned,seq_region,primary_assembly,transcript_length
ENST00000634176,ENSG00000282711,TRBV11-1,TR_V_gene,ENST00000634176.1,ENSG00000282711.1,CHR_HSCHR7_2_CTG6,False,364
ENST00000632248,ENSG00000282618,TRBV10-1,TR_V_gene,ENST00000632248.1,ENSG00000282618.1,CHR_HSCHR7_2_CTG6,False,412
ENST00000631392,ENSG00000282506,TRBV7-2,TR_V_gene,ENST00000631392.1,ENSG00000282506.1,CHR_HSCHR7_2_CTG6,False,386
ENST00000631557,ENSG00000281970,TRBV6-1,TR_V_gene,ENST00000631557.1,ENSG00000281970.1,CHR_HSCHR7_2_CTG6,False,401
ENST00000632713,ENSG00000282014,TRBV4-1,TR_V_gene,ENST00000632713.1,ENSG00000282014.1,CHR_HSCHR7_2_CTG6,False,373
ENST00000632422,ENSG00000282624,TRBV3-1,TR_V_gene,ENST00000632422.1,ENSG00000282624.1,CHR_HSCHR7_2_CTG6,False,391
ENST00000633265,ENSG00000282704,TRBV7-6,TR_V_gene,ENST00000633265.1,ENSG00000282704.1,CHR_HSCHR7_2_CTG6,False,392
ENST00000633575,ENSG00000282007,TRBV10-2,TR_V_gene,ENST00000633575.1,ENSG00000282007.1,CHR_HSCHR7_2_CTG6,False,395
ENST00000634123,ENSG00000282148,TRBV5-3,TR_V_gene,ENST00000634123.1,ENSG00000282148.1,CHR_HSCHR7_2_CTG6,False,343
ENST00000632829,ENSG00000282605,TRBV12-5,TR_V_gene,ENST00000632829.1,ENSG00000282605.1,CHR_HSCHR7_2_CTG6,False,411
ENST00000633963,ENSG00000282459,TRBV6-6,TR_V_gene,ENST00000633963.1,ENSG00000282459.1,CHR_HSCHR7_2_CTG6,False,390
ENST00000633072,ENSG00000277110,TRBV6-5,TR_V_gene,ENST00000633072.1,ENSG00000277110.3,CHR_HSCHR7_2_CTG6,False,410
ENST00000632016,ENSG00000282719,TRBV6-2,TR_V_gene,ENST00000632016.1,ENSG00000282719.1,CHR_HSCHR7_2_CTG6,False,392
ENST00000632187,ENSG00000282577,TRBV5-5,TR_V_gene,ENST00000632187.1,ENSG00000282577.1,CHR_HSCHR7_2_CTG6,False,350
ENST00000379435,ENSG00000205274,TRBV20OR9-2,TR_V_gene,ENST00000379435.3,ENSG00000205274.3,9,True,416
ENST00000553483,ENSG00000258597,SERPINA2,polymorphic_pseudogene,ENST00000553483.3,ENSG00000258597.3,14,True,931
ENST00000394191,ENSG00000232535,OR5H8,polymorphic_pseudogene,ENST00000394191.3,ENSG00000232535.2,3,True,1045
ENST00000472952,ENSG00000197617,VN1R5,polymorphic_pseudogene,ENST00000472952.3,ENSG00000197617.7,1,True,1239
ENST00000541415,ENSG00000196383,OR4Q2,polymorphic_pseudogene,ENST00000541415.2,ENSG00000196383.6,14,True,2778
ENST00000622436,ENSG00000196383,OR4Q2,polymorphic_pseudogene,ENST00000622436.1,ENSG00000196383.6,14,True,921
ENST00000457194,ENSG00000211454,AKR7L,polymorphic_pseudogene,ENST00000457194.6,ENSG00000211454.13,1,True,1984
ENST00000429712,ENSG00000211454,AKR7L,polymorphic_pseudogene,ENST00000429712.5,ENSG00000211454.13,1,True,1313
ENST00000493176,ENSG00000211454,AKR7L,polymorphic_pseudogene,ENST00000493176.1,ENSG00000211454.13,1,True,545
ENST00000420396,ENSG00000211454,AKR7L,polymorphic_pseudogene,ENST00000420396.3,ENSG00000211454.13,1,True,1240
ENST00000425829,ENSG00000176290,OR4K3,polymorphic_pseudogene,ENST00000425829.2,ENSG00000176290.8,14,True,947
ENST00000429239,ENSG00000213439,OR5AC1,polymorphic_pseudogene,ENST00000429239.1,ENSG00000213439.3,3,True,925
ENST00000435101,ENSG00000205702,CYP2D7,polymorphic_pseudogene,ENST00000435101.1,ENSG00000205702.10,22,True,692
ENST00000358097,ENSG00000205702,CYP2D7,polymorphic_pseudogene,ENST00000358097.8,ENSG00000205702.10,22,True,1655
ENST00000433992,ENSG00000205702,CYP2D7,polymorphic_pseudogene,ENST00000433992.2,ENSG00000205702.10,22,True,1740
ENST00000610593,ENSG00000205702,CYP2D7,polymorphic_pseudogene,ENST00000610593.4,ENSG00000205702.10,22,True,1363
ENST00000424775,ENSG00000205702,CYP2D7,polymorphic_pseudogene,ENST00000424775.1,ENSG00000205702.10,22,True,573
ENST00000435688,ENSG00000205702,CYP2D7,polymorphic_pseudogene,ENST00000435688.1,ENSG00000205702.10,22,True,564
ENST00000614967,ENSG00000205702,CYP2D7,polymorphic_pseudogene,ENST00000614967.4,ENSG00000205702.10,22,True,1504
ENST00000612115,ENSG00000205702,CYP2D7,polymorphic_pseudogene,ENST00000612115.1,ENSG00000205702.10,22,True,1734
ENST00000339924,ENSG00000221957,KIR2DS4,polymorphic_pseudogene,ENST00000339924.12,ENSG00000221957.8,19,True,1608
ENST00000391729,ENSG00000221957,KIR2DS4,polymorphic_pseudogene,ENST00000391729.1,ENSG00000221957.8,19,True,677
ENST00000634967,ENSG00000272395,IFNL4,polymorphic_pseudogene,ENST00000634967.1,ENSG00000272395.7,19,True,1493
ENST00000634680,ENSG00000272395,IFNL4,polymorphic_pseudogene,ENST00000634680.1,ENSG00000272395.7,19,True,1421
ENST00000606380,ENSG00000272395,IFNL4,polymorphic_pseudogene,ENST00000606380.2,ENSG00000272395.7,19,True,1637
ENST00000616270,ENSG00000272395,IFNL4,polymorphic_pseudogene,ENST00000616270.4,ENSG00000272395.7,19,True,1132
ENST00000445557,ENSG00000273085,OR52E1,polymorphic_pseudogene,ENST00000445557.1,ENSG00000273085.1,11,True,926
ENST00000570683,ENSG00000263150,OR8J2,polymorphic_pseudogene,ENST00000570683.3,ENSG00000263150.3,CHR_HG142_HG150_NOVEL_TEST,False,948
ENST00000641557,ENSG00000227152,OR2T7,polymorphic_pseudogene,ENST00000641557.1,ENSG00000227152.6,1,True,3409
ENST00000641057,ENSG00000227152,OR2T7,polymorphic_pseudogene,ENST00000641057.1,ENSG00000227152.6,1,True,3463
ENST00000637675,ENSG00000283586,GKN3P,polymorphic_pseudogene,ENST00000637675.1,ENSG00000283586.1,2,True,546
ENST00000446393,ENSG00000228336,OR9H1P,polymorphic_pseudogene,ENST00000446393.2,ENSG00000228336.2,1,True,4888
ENST00000641506,ENSG00000228336,OR9H1P,polymorphic_pseudogene,ENST00000641506.1,ENSG00000228336.2,1,True,4376
ENST00000514827,ENSG00000251608,OR12D1,polymorphic_pseudogene,ENST00000514827.2,ENSG00000251608.2,6,True,1712
ENST00000615996,ENSG00000277078,KIR2DS4,polymorphic_pseudogene,ENST00000615996.1,ENSG00000277078.1,CHR_HSCHR19KIR_FH08_BAX_HAP_CTG3_1,False,1563
ENST00000633377,ENSG00000282181,MROH5,polymorphic_pseudogene,ENST00000633377.1,ENSG00000282181.1,CHR_HSCHR8_5_CTG7,False,1609
ENST00000633062,ENSG00000282181,MROH5,polymorphic_pseudogene,ENST00000633062.1,ENSG00000282181.1,CHR_HSCHR8_5_CTG7,False,1329
ENST00000632233,ENSG00000282181,MROH5,polymorphic_pseudogene,ENST00000632233.1,ENSG00000282181.1,CHR_HSCHR8_5_CTG7,False,1606
ENST00000610808,ENSG00000273931,KIR2DS4,polymorphic_pseudogene,ENST00000610808.1,ENSG00000273931.1,CHR_HSCHR19_4_CTG3_1,False,1322
ENST00000508166,ENSG00000249948,GBA3,polymorphic_pseudogene,ENST00000508166.5,ENSG00000249948.6,4,True,2164
ENST00000503442,ENSG00000249948,GBA3,polymorphic_pseudogene,ENST00000503442.1,ENSG00000249948.6,4,True,1232
ENST00000511446,ENSG00000249948,GBA3,polymorphic_pseudogene,ENST00000511446.2,ENSG00000249948.6,4,True,2018
ENST00000504802,ENSG00000249948,GBA3,polymorphic_pseudogene,ENST00000504802.1,ENSG00000249948.6,4,True,600
ENST00000508264,ENSG00000249948,GBA3,polymorphic_pseudogene,ENST00000508264.1,ENSG00000249948.6,4,True,727
ENST00000613293,ENSG00000249948,GBA3,polymorphic_pseudogene,ENST00000613293.4,ENSG00000249948.6,4,True,1233
ENST00000610628,ENSG00000249948,GBA3,polymorphic_pseudogene,ENST00000610628.4,ENSG00000249948.6,4,True,2154
ENST00000621713,ENSG00000275351,KIR2DS4,polymorphic_pseudogene,ENST00000621713.1,ENSG00000275351.1,CHR_HSCHR19KIR_G085_A_HAP_CTG3_1,False,1240
ENST00000502411,ENSG00000244682,FCGR2C,polymorphic_pseudogene,ENST00000502411.5,ENSG00000244682.7,1,True,566
ENST00000496692,ENSG00000244682,FCGR2C,polymorphic_pseudogene,ENST00000496692.6,ENSG00000244682.7,1,True,554
ENST00000466542,ENSG00000244682,FCGR2C,polymorphic_pseudogene,ENST00000466542.6,ENSG00000244682.7,1,True,1070
ENST00000465075,ENSG00000244682,FCGR2C,polymorphic_pseudogene,ENST00000465075.6,ENSG00000244682.7,1,True,769
ENST00000473530,ENSG00000244682,FCGR2C,polymorphic_pseudogene,ENST00000473530.6,ENSG00000244682.7,1,True,1632
ENST00000473712,ENSG00000244682,FCGR2C,polymorphic_pseudogene,ENST00000473712.6,ENSG00000244682.7,1,True,567
ENST00000482226,ENSG00000244682,FCGR2C,polymorphic_pseudogene,ENST00000482226.2,ENSG00000244682.7,1,True,527
ENST00000467903,ENSG00000244682,FCGR2C,polymorphic_pseudogene,ENST00000467903.5,ENSG00000244682.7,1,True,1101
ENST00000507374,ENSG00000244682,FCGR2C,polymorphic_pseudogene,ENST00000507374.5,ENSG00000244682.7,1,True,553
ENST00000508651,ENSG00000244682,FCGR2C,polymorphic_pseudogene,ENST00000508651.1,ENSG00000244682.7,1,True,542
ENST00000611236,ENSG00000244682,FCGR2C,polymorphic_pseudogene,ENST00000611236.1,ENSG00000244682.7,1,True,958
ENST00000543859,ENSG00000244682,FCGR2C,polymorphic_pseudogene,ENST00000543859.5,ENSG00000244682.7,1,True,1507
ENST00000424348,ENSG00000243641,OR13C7,polymorphic_pseudogene,ENST00000424348.1,ENSG00000243641.3,9,True,959
ENST00000523857,ENSG00000226807,MROH5,polymorphic_pseudogene,ENST00000523857.5,ENSG00000226807.6,8,True,3818
ENST00000521053,ENSG00000226807,MROH5,polymorphic_pseudogene,ENST00000521053.5,ENSG00000226807.6,8,True,3830
ENST00000430863,ENSG00000226807,MROH5,polymorphic_pseudogene,ENST00000430863.5,ENSG00000226807.6,8,True,4164
ENST00000521161,ENSG00000226807,MROH5,polymorphic_pseudogene,ENST00000521161.5,ENSG00000226807.6,8,True,613
ENST00000621837,ENSG00000226807,MROH5,polymorphic_pseudogene,ENST00000621837.1,ENSG00000226807.6,8,True,4164
ENST00000613379,ENSG00000277345,KIR2DS4,polymorphic_pseudogene,ENST00000613379.1,ENSG00000277345.1,CHR_HSCHR19KIR_FH13_BA2_HAP_CTG3_1,False,1322
ENST00000573400,ENSG00000262755,OR8K3,polymorphic_pseudogene,ENST00000573400.1,ENSG00000262755.1,CHR_HG142_HG150_NOVEL_TEST,False,939
ENST00000402588,ENSG00000099984,GSTT2,polymorphic_pseudogene,ENST00000402588.6,ENSG00000099984.11,22,True,937
ENST00000634759,ENSG00000099984,GSTT2,polymorphic_pseudogene,ENST00000634759.1,ENSG00000099984.11,22,True,1184
ENST00000621118,ENSG00000099984,GSTT2,polymorphic_pseudogene,ENST00000621118.4,ENSG00000099984.11,22,True,1112
ENST00000440231,ENSG00000272987,OR5AL1,polymorphic_pseudogene,ENST00000440231.1,ENSG00000272987.1,11,True,985
ENST00000553765,ENSG00000258806,OR11H7,polymorphic_pseudogene,ENST00000553765.2,ENSG00000258806.2,14,True,945
ENST00000626647,ENSG00000280938,TRARG1,polymorphic_pseudogene,ENST00000626647.1,ENSG00000280938.1,CHR_HSCHR17_2_CTG2,False,2737
ENST00000631283,ENSG00000281107,OR5G3,polymorphic_pseudogene,ENST00000631283.1,ENSG00000281107.1,CHR_HG151_NOVEL_TEST,False,936
ENST00000621991,ENSG00000274807,KIR2DS4,polymorphic_pseudogene,ENST00000621991.4,ENSG00000274807.4,CHR_HSCHR19KIR_FH15_A_HAP_CTG3_1,False,1256
ENST00000619816,ENSG00000274807,KIR2DS4,polymorphic_pseudogene,ENST00000619816.1,ENSG00000274807.4,CHR_HSCHR19KIR_FH15_A_HAP_CTG3_1,False,677
ENST00000439431,ENSG00000176510,OR10AC1,polymorphic_pseudogene,ENST00000439431.3,ENSG00000176510.5,7,True,2898
ENST00000504970,ENSG00000249730,OR10J4,polymorphic_pseudogene,ENST00000504970.1,ENSG00000249730.1,1,True,935
ENST00000418689,ENSG00000225997,OR4A8,polymorphic_pseudogene,ENST00000418689.1,ENSG00000225997.1,11,True,945
ENST00000618570,ENSG00000276380,UBE2NL,polymorphic_pseudogene,ENST00000618570.1,ENSG00000276380.2,X,True,1185
ENST00000534447,ENSG00000166473,PKD1L2,polymorphic_pseudogene,ENST00000534447.5,ENSG00000166473.17,16,True,5330
ENST00000534142,ENSG00000166473,PKD1L2,polymorphic_pseudogene,ENST00000534142.5,ENSG00000166473.17,16,True,2012
ENST00000533478,ENSG00000166473,PKD1L2,polymorphic_pseudogene,ENST00000533478.5,ENSG00000166473.17,16,True,5669
ENST00000525539,ENSG00000166473,PKD1L2,polymorphic_pseudogene,ENST00000525539.5,ENSG00000166473.17,16,True,7379
ENST00000530363,ENSG00000166473,PKD1L2,polymorphic_pseudogene,ENST00000530363.5,ENSG00000166473.17,16,True,1608
ENST00000299598,ENSG00000166473,PKD1L2,polymorphic_pseudogene,ENST00000299598.11,ENSG00000166473.17,16,True,5818
ENST00000529079,ENSG00000166473,PKD1L2,polymorphic_pseudogene,ENST00000529079.1,ENSG00000166473.17,16,True,574
ENST00000531391,ENSG00000166473,PKD1L2,polymorphic_pseudogene,ENST00000531391.5,ENSG00000166473.17,16,True,1488
ENST00000526632,ENSG00000166473,PKD1L2,polymorphic_pseudogene,ENST00000526632.5,ENSG00000166473.17,16,True,2006
ENST00000527937,ENSG00000166473,PKD1L2,polymorphic_pseudogene,ENST00000527937.1,ENSG00000166473.17,16,True,4165
ENST00000529791,ENSG00000166473,PKD1L2,polymorphic_pseudogene,ENST00000529791.1,ENSG00000166473.17,16,True,552
ENST00000337114,ENSG00000166473,PKD1L2,polymorphic_pseudogene,ENST00000337114.8,ENSG00000166473.17,16,True,3427
ENST00000641465,ENSG00000254658,OR8J2,polymorphic_pseudogene,ENST00000641465.1,ENSG00000254658.3,11,True,2883
ENST00000579578,ENSG00000266200,PNLIPRP2,polymorphic_pseudogene,ENST00000579578.6,ENSG00000266200.6,10,True,1482
ENST00000586762,ENSG00000266200,PNLIPRP2,polymorphic_pseudogene,ENST00000586762.2,ENSG00000266200.6,10,True,590
ENST00000588823,ENSG00000266200,PNLIPRP2,polymorphic_pseudogene,ENST00000588823.1,ENSG00000266200.6,10,True,622
ENST00000611850,ENSG00000266200,PNLIPRP2,polymorphic_pseudogene,ENST00000611850.4,ENSG00000266200.6,10,True,1407
ENST00000591655,ENSG00000266200,PNLIPRP2,polymorphic_pseudogene,ENST00000591655.3,ENSG00000266200.6,10,True,1456
ENST00000642324,ENSG00000182077,PTCHD3,polymorphic_pseudogene,ENST00000642324.1,ENSG00000182077.11,10,True,3595
ENST00000438700,ENSG00000182077,PTCHD3,polymorphic_pseudogene,ENST00000438700.8,ENSG00000182077.11,10,True,2528
ENST00000622555,ENSG00000182077,PTCHD3,polymorphic_pseudogene,ENST00000622555.1,ENSG00000182077.11,10,True,1720
ENST00000574062,ENSG00000263181,CYP2D7,polymorphic_pseudogene,ENST00000574062.5,ENSG00000263181.6,CHR_HSCHR22_1_CTG1,False,1655
ENST00000575319,ENSG00000263181,CYP2D7,polymorphic_pseudogene,ENST00000575319.1,ENSG00000263181.6,CHR_HSCHR22_1_CTG1,False,1738
ENST00000576465,ENSG00000263181,CYP2D7,polymorphic_pseudogene,ENST00000576465.1,ENSG00000263181.6,CHR_HSCHR22_1_CTG1,False,573
ENST00000573762,ENSG00000263181,CYP2D7,polymorphic_pseudogene,ENST00000573762.1,ENSG00000263181.6,CHR_HSCHR22_1_CTG1,False,564
ENST00000614621,ENSG00000263181,CYP2D7,polymorphic_pseudogene,ENST00000614621.4,ENSG00000263181.6,CHR_HSCHR22_1_CTG1,False,1504
ENST00000619036,ENSG00000263181,CYP2D7,polymorphic_pseudogene,ENST00000619036.2,ENSG00000263181.6,CHR_HSCHR22_1_CTG1,False,1734
ENST00000607853,ENSG00000272532,CYP2D6,polymorphic_pseudogene,ENST00000607853.6,ENSG00000272532.6,CHR_HSCHR22_2_CTG1,False,1684
ENST00000619390,ENSG00000272532,CYP2D6,polymorphic_pseudogene,ENST00000619390.1,ENSG00000272532.6,CHR_HSCHR22_2_CTG1,False,1504
ENST00000611873,ENSG00000274714,KIR2DS4,polymorphic_pseudogene,ENST00000611873.1,ENSG00000274714.1,CHR_HSCHR19KIR_FH06_BA1_HAP_CTG3_1,False,1112
ENST00000571766,ENSG00000262085,OR1P1,polymorphic_pseudogene,ENST00000571766.2,ENSG00000262085.2,17,True,994
ENST00000618719,ENSG00000278088,CYP2D7,polymorphic_pseudogene,ENST00000618719.2,ENSG00000278088.4,CHR_HSCHR22_3_CTG1,False,692
ENST00000629682,ENSG00000278088,CYP2D7,polymorphic_pseudogene,ENST00000629682.2,ENSG00000278088.4,CHR_HSCHR22_3_CTG1,False,1576
ENST00000620741,ENSG00000278088,CYP2D7,polymorphic_pseudogene,ENST00000620741.3,ENSG00000278088.4,CHR_HSCHR22_3_CTG1,False,1738
ENST00000627911,ENSG00000278088,CYP2D7,polymorphic_pseudogene,ENST00000627911.2,ENSG00000278088.4,CHR_HSCHR22_3_CTG1,False,1363
ENST00000625994,ENSG00000278088,CYP2D7,polymorphic_pseudogene,ENST00000625994.1,ENSG00000278088.4,CHR_HSCHR22_3_CTG1,False,573
ENST00000628872,ENSG00000278088,CYP2D7,polymorphic_pseudogene,ENST00000628872.1,ENSG00000278088.4,CHR_HSCHR22_3_CTG1,False,564
ENST00000617651,ENSG00000278088,CYP2D7,polymorphic_pseudogene,ENST00000617651.4,ENSG00000278088.4,CHR_HSCHR22_3_CTG1,False,1734
ENST00000616376,ENSG00000278088,CYP2D7,polymorphic_pseudogene,ENST00000616376.1,ENSG00000278088.4,CHR_HSCHR22_3_CTG1,False,1504
ENST00000613512,ENSG00000204403,CASP12,polymorphic_pseudogene,ENST00000613512.4,ENSG00000204403.9,11,True,1451
ENST00000458137,ENSG00000204403,CASP12,polymorphic_pseudogene,ENST00000458137.5,ENSG00000204403.9,11,True,1166
ENST00000375726,ENSG00000204403,CASP12,polymorphic_pseudogene,ENST00000375726.6,ENSG00000204403.9,11,True,1306
ENST00000447913,ENSG00000204403,CASP12,polymorphic_pseudogene,ENST00000447913.5,ENSG00000204403.9,11,True,819
ENST00000446862,ENSG00000204403,CASP12,polymorphic_pseudogene,ENST00000446862.5,ENSG00000204403.9,11,True,1196
ENST00000441710,ENSG00000204403,CASP12,polymorphic_pseudogene,ENST00000441710.5,ENSG00000204403.9,11,True,1168
ENST00000433738,ENSG00000204403,CASP12,polymorphic_pseudogene,ENST00000433738.5,ENSG00000204403.9,11,True,709
ENST00000448103,ENSG00000204403,CASP12,polymorphic_pseudogene,ENST00000448103.5,ENSG00000204403.9,11,True,1071
ENST00000417998,ENSG00000204403,CASP12,polymorphic_pseudogene,ENST00000417998.5,ENSG00000204403.9,11,True,1401
ENST00000494737,ENSG00000204403,CASP12,polymorphic_pseudogene,ENST00000494737.5,ENSG00000204403.9,11,True,961
ENST00000508062,ENSG00000204403,CASP12,polymorphic_pseudogene,ENST00000508062.1,ENSG00000204403.9,11,True,774
ENST00000422698,ENSG00000204403,CASP12,polymorphic_pseudogene,ENST00000422698.6,ENSG00000204403.9,11,True,1685
ENST00000622207,ENSG00000276451,OR10A6,polymorphic_pseudogene,ENST00000622207.2,ENSG00000276451.2,CHR_HSCHR11_1_CTG5,False,1030
ENST00000568934,ENSG00000260811,OR4C45,polymorphic_pseudogene,ENST00000568934.1,ENSG00000260811.1,11,True,921
ENST00000435756,ENSG00000241356,OR5G3,polymorphic_pseudogene,ENST00000435756.2,ENSG00000241356.2,11,True,944
ENST00000419783,ENSG00000233276,GPX1,polymorphic_pseudogene,ENST00000419783.2,ENSG00000233276.4,3,True,1151
ENST00000419349,ENSG00000233276,GPX1,polymorphic_pseudogene,ENST00000419349.2,ENSG00000233276.4,3,True,1135
ENST00000643797,ENSG00000233276,GPX1,polymorphic_pseudogene,ENST00000643797.1,ENSG00000233276.4,3,True,708
ENST00000646881,ENSG00000233276,GPX1,polymorphic_pseudogene,ENST00000646881.1,ENSG00000233276.4,3,True,589
ENST00000496791,ENSG00000233276,GPX1,polymorphic_pseudogene,ENST00000496791.1,ENSG00000233276.4,3,True,580
ENST00000620890,ENSG00000233276,GPX1,polymorphic_pseudogene,ENST00000620890.1,ENSG00000233276.4,3,True,897
ENST00000627926,ENSG00000277281,MUC6,polymorphic_pseudogene,ENST00000627926.2,ENSG00000277281.3,CHR_HSCHR11_3_CTG1,False,12809
ENST00000630506,ENSG00000277281,MUC6,polymorphic_pseudogene,ENST00000630506.1,ENSG00000277281.3,CHR_HSCHR11_3_CTG1,False,656
ENST00000630053,ENSG00000277281,MUC6,polymorphic_pseudogene,ENST00000630053.1,ENSG00000277281.3,CHR_HSCHR11_3_CTG1,False,404
ENST00000626712,ENSG00000277281,MUC6,polymorphic_pseudogene,ENST00000626712.1,ENSG00000277281.3,CHR_HSCHR11_3_CTG1,False,553
ENST00000619759,ENSG00000277281,MUC6,polymorphic_pseudogene,ENST00000619759.1,ENSG00000277281.3,CHR_HSCHR11_3_CTG1,False,8003
ENST00000616914,ENSG00000274324,KIR2DS4,polymorphic_pseudogene,ENST00000616914.1,ENSG00000274324.1,CHR_HSCHR19KIR_RSH_BA2_HAP_CTG3_1,False,1295
ENST00000377712,ENSG00000204872,NAT8B,polymorphic_pseudogene,ENST00000377712.3,ENSG00000204872.4,2,True,765
ENST00000522175,ENSG00000188877,POTEA,polymorphic_pseudogene,ENST00000522175.7,ENSG00000188877.12,8,True,1931
ENST00000519951,ENSG00000188877,POTEA,polymorphic_pseudogene,ENST00000519951.2,ENSG00000188877.12,8,True,2268
ENST00000627256,ENSG00000277518,MUC6,polymorphic_pseudogene,ENST00000627256.2,ENSG00000277518.3,CHR_HSCHR11_2_CTG1,False,14829
ENST00000628539,ENSG00000277518,MUC6,polymorphic_pseudogene,ENST00000628539.1,ENSG00000277518.3,CHR_HSCHR11_2_CTG1,False,656
ENST00000626903,ENSG00000277518,MUC6,polymorphic_pseudogene,ENST00000626903.1,ENSG00000277518.3,CHR_HSCHR11_2_CTG1,False,404
ENST00000629229,ENSG00000277518,MUC6,polymorphic_pseudogene,ENST00000629229.1,ENSG00000277518.3,CHR_HSCHR11_2_CTG1,False,553
ENST00000621433,ENSG00000277518,MUC6,polymorphic_pseudogene,ENST00000621433.1,ENSG00000277518.3,CHR_HSCHR11_2_CTG1,False,8003
ENST00000615270,ENSG00000276465,KIR2DS4,polymorphic_pseudogene,ENST00000615270.1,ENSG00000276465.1,CHR_HSCHR19KIR_FH06_A_HAP_CTG3_1,False,1295
ENST00000619141,ENSG00000276209,KIR2DS4,polymorphic_pseudogene,ENST00000619141.4,ENSG00000276209.4,CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1,False,900
ENST00000621830,ENSG00000276209,KIR2DS4,polymorphic_pseudogene,ENST00000621830.1,ENSG00000276209.4,CHR_HSCHR19KIR_G085_BA1_HAP_CTG3_1,False,677
ENST00000641710,ENSG00000284690,AC079325.2,polymorphic_pseudogene,ENST00000641710.1,ENSG00000284690.1,17,True,606
ENST00000641031,ENSG00000284690,AC079325.2,polymorphic_pseudogene,ENST00000641031.1,ENSG00000284690.1,17,True,462
ENST00000645657,ENSG00000285252,OR10AC1,polymorphic_pseudogene,ENST00000645657.1,ENSG00000285252.1,CHR_HG708_PATCH,False,2898
ENST00000634782,ENSG00000283008,CYP2D7,polymorphic_pseudogene,ENST00000634782.1,ENSG00000283008.1,CHR_HSCHR22_7_CTG1,False,692
ENST00000634785,ENSG00000283008,CYP2D7,polymorphic_pseudogene,ENST00000634785.1,ENSG00000283008.1,CHR_HSCHR22_7_CTG1,False,1655
ENST00000635170,ENSG00000283008,CYP2D7,polymorphic_pseudogene,ENST00000635170.1,ENSG00000283008.1,CHR_HSCHR22_7_CTG1,False,1740
ENST00000635588,ENSG00000283008,CYP2D7,polymorphic_pseudogene,ENST00000635588.1,ENSG00000283008.1,CHR_HSCHR22_7_CTG1,False,1363
ENST00000635275,ENSG00000283008,CYP2D7,polymorphic_pseudogene,ENST00000635275.1,ENSG00000283008.1,CHR_HSCHR22_7_CTG1,False,573
ENST00000634356,ENSG00000283008,CYP2D7,polymorphic_pseudogene,ENST00000634356.1,ENSG00000283008.1,CHR_HSCHR22_7_CTG1,False,564
ENST00000635668,ENSG00000283008,CYP2D7,polymorphic_pseudogene,ENST00000635668.1,ENSG00000283008.1,CHR_HSCHR22_7_CTG1,False,1504
ENST00000635135,ENSG00000283008,CYP2D7,polymorphic_pseudogene,ENST00000635135.1,ENSG00000283008.1,CHR_HSCHR22_7_CTG1,False,1734
ENST00000638472,ENSG00000284307,KIR2DS4,polymorphic_pseudogene,ENST00000638472.1,ENSG00000284307.1,CHR_HSCHR19KIR_0019-4656-A_CTG3_1,False,1608
ENST00000640926,ENSG00000284307,KIR2DS4,polymorphic_pseudogene,ENST00000640926.1,ENSG00000284307.1,CHR_HSCHR19KIR_0019-4656-A_CTG3_1,False,677
ENST00000638401,ENSG00000283727,KIR2DS4,polymorphic_pseudogene,ENST00000638401.1,ENSG00000283727.1,CHR_HSCHR19KIR_CA01-TA01_1_CTG3_1,False,1608
ENST00000640180,ENSG00000283727,KIR2DS4,polymorphic_pseudogene,ENST00000640180.1,ENSG00000283727.1,CHR_HSCHR19KIR_CA01-TA01_1_CTG3_1,False,677
ENST00000638933,ENSG00000283779,KIR2DS4,polymorphic_pseudogene,ENST00000638933.1,ENSG00000283779.1,CHR_HSCHR19KIR_502960008-1_CTG3_1,False,1608
ENST00000639960,ENSG00000283779,KIR2DS4,polymorphic_pseudogene,ENST00000639960.1,ENSG00000283779.1,CHR_HSCHR19KIR_502960008-1_CTG3_1,False,677
ENST00000618023,ENSG00000283846,KIR2DS4,polymorphic_pseudogene,ENST00000618023.5,ENSG00000283846.1,CHR_HSCHR19KIR_7191059-1_CTG3_1,False,1608
ENST00000639404,ENSG00000283846,KIR2DS4,polymorphic_pseudogene,ENST00000639404.1,ENSG00000283846.1,CHR_HSCHR19KIR_7191059-1_CTG3_1,False,677
ENST00000639581,ENSG00000284408,KIR2DS4,polymorphic_pseudogene,ENST00000639581.1,ENSG00000284408.1,CHR_HSCHR19KIR_CA01-TA01_2_CTG3_1,False,1608
ENST00000639095,ENSG00000284408,KIR2DS4,polymorphic_pseudogene,ENST00000639095.1,ENSG00000284408.1,CHR_HSCHR19KIR_CA01-TA01_2_CTG3_1,False,677
ENST00000640635,ENSG00000284244,KIR2DS4,polymorphic_pseudogene,ENST00000640635.2,ENSG00000284244.2,CHR_HSCHR19KIR_HG2396_CTG3_1,False,1608
ENST00000640257,ENSG00000284244,KIR2DS4,polymorphic_pseudogene,ENST00000640257.2,ENSG00000284244.2,CHR_HSCHR19KIR_HG2396_CTG3_1,False,677
