row,symbol,uniprot,symbol_representative,n_peptides,n_unique_peptides,npeptides_quant,qvalue,cv_replicates,isoDoping,present_n_lines,present_n_plex,pass_presence50,complete_case,zero_plex
ATRAID,ATRAID,Q6UW56,TRUE,3,3,3,0.003,10.3271533494363,FALSE,31,5,TRUE,TRUE,FALSE
KDELC1,KDELC1,Q6UW63,TRUE,17,16,17,0,9.925567306389883,FALSE,31,5,TRUE,TRUE,FALSE
TMEM205,TMEM205,Q6UW68,TRUE,6,6,6,0,10.67114531434662,FALSE,31,5,TRUE,TRUE,FALSE
UQCC3,UQCC3,Q6UW78,TRUE,6,6,6,0,4.418119435293463,FALSE,31,5,TRUE,TRUE,FALSE
IL27RA,IL27RA,Q6UWB1,TRUE,2,2,2,0.004,NA,FALSE,5,1,FALSE,FALSE,FALSE
LRSAM1,LRSAM1,Q6UWE0,TRUE,23,23,23,0,2.645912507691909,FALSE,31,5,TRUE,TRUE,FALSE
SHISA2,SHISA2,Q6UWI4,TRUE,2,2,2,0.003,9.5281351482139,FALSE,25,4,TRUE,FALSE,FALSE
TMCO3,TMCO3,Q6UWJ1,TRUE,6,6,6,0,8.641228201505832,FALSE,31,5,TRUE,TRUE,FALSE
UGT2A3,UGT2A3,Q6UWM9,TRUE,3,3,3,0,NA,FALSE,6,1,FALSE,FALSE,FALSE
DHRS11,DHRS11,Q6UWP2,TRUE,4,4,4,0,5.07358987581492,FALSE,24,4,TRUE,FALSE,FALSE
LCLAT1,LCLAT1,Q6UWP7,TRUE,8,8,8,0,4.393666508358521,FALSE,31,5,TRUE,TRUE,FALSE
PET117,PET117,Q6UWS5,TRUE,3,3,3,0,11.25950828715086,FALSE,31,5,TRUE,TRUE,FALSE
C6orf89,C6orf89,Q6UWU4,TRUE,5,5,5,0,7.68094209786386,FALSE,31,5,TRUE,TRUE,FALSE
ABRAXAS1,ABRAXAS1,Q6UWZ7,TRUE,10,10,10,0,5.980740621876359,FALSE,31,5,TRUE,TRUE,FALSE
CWC27,CWC27,Q6UX04,TRUE,21,21,21,0,3.461330651315544,FALSE,31,5,TRUE,TRUE,FALSE
DHRS13,DHRS13,Q6UX07,TRUE,4,4,4,0,1.310221393471144,FALSE,31,5,TRUE,TRUE,FALSE
METTL7B,METTL7B,Q6UX53,TRUE,9,9,9,0,9.295571623762378,FALSE,31,5,TRUE,TRUE,FALSE
PLXDC2,PLXDC2,Q6UX71,TRUE,6,6,6,0,NA,FALSE,19,3,TRUE,FALSE,FALSE
SEZ6L2,SEZ6L2,Q6UXD5,TRUE,10,10,10,0,12.7106909384672,FALSE,31,5,TRUE,TRUE,FALSE
KIAA1324,KIAA1324,Q6UXG2,TRUE,11,11,11,0,50.48319898472853,FALSE,13,2,FALSE,FALSE,FALSE
CRELD2,CRELD2,Q6UXH1,TRUE,14,14,14,0,2.136042670366852,FALSE,31,5,TRUE,TRUE,FALSE
NPNT,NPNT,Q6UXI9,TRUE,6,6,6,0,2.360831625821967,FALSE,18,3,TRUE,FALSE,FALSE
LRRN1,LRRN1,Q6UXK5,TRUE,3,3,3,0.001,16.85604628270274,FALSE,11,2,FALSE,FALSE,FALSE
LRIG3,LRIG3,Q6UXM1,TRUE,5,3,3,0,26.10679481542422,FALSE,19,3,TRUE,FALSE,FALSE
WDR82,WDR82,Q6UXN9,TRUE,19,19,19,0,5.556107831462356,FALSE,31,5,TRUE,TRUE,FALSE
APOOL,APOOL,Q6UXV4,TRUE,21,21,21,0,2.474451384040897,FALSE,31,5,TRUE,TRUE,FALSE
TMC5,TMC5,Q6UXY8,TRUE,2,2,2,0.003,NA,FALSE,6,1,FALSE,FALSE,FALSE
WASH2P,WASH2P,Q6VEQ5,TRUE,20,9,9,0,NA,FALSE,0,0,FALSE,FALSE,TRUE
ATF7IP,ATF7IP,Q6VMQ6,TRUE,22,22,22,0,5.7620760612896,FALSE,31,5,TRUE,TRUE,FALSE
RANBP10,RANBP10,Q6VN20,TRUE,9,9,9,0,3.019327569420751,FALSE,31,5,TRUE,TRUE,FALSE
PACS1,PACS1,Q6VY07,TRUE,20,20,20,0,1.893084297009938,FALSE,31,5,TRUE,TRUE,FALSE
BCOR,BCOR,Q6W2J9,TRUE,5,5,5,0,7.803862498998317,FALSE,31,5,TRUE,TRUE,FALSE
MPRIP,MPRIP,Q6WCQ1,TRUE,67,66,66,0,1.821333120477105,FALSE,31,5,TRUE,TRUE,FALSE
RAB11FIP1,RAB11FIP1,Q6WKZ4,TRUE,56,54,54,0,2.719442174262036,FALSE,31,5,TRUE,TRUE,FALSE
RBMS3,RBMS3,Q6XE24,TRUE,8,3,3,0,16.34837008135999,FALSE,31,5,TRUE,TRUE,FALSE
NAPRT,NAPRT,Q6XQN6,TRUE,19,19,19,0,3.650138590082413,FALSE,31,5,TRUE,TRUE,FALSE
DNMBP,DNMBP,Q6XZF7,TRUE,11,11,11,0,13.82526609934688,FALSE,31,5,TRUE,TRUE,FALSE
HACD2,HACD2,Q6Y1H2,TRUE,6,6,6,0,17.24268427474681,FALSE,31,5,TRUE,TRUE,FALSE
B3GLCT,B3GLCT,Q6Y288,TRUE,8,8,8,0,4.650631922148891,FALSE,31,5,TRUE,TRUE,FALSE
DNAJC14,DNAJC14,Q6Y2X3,TRUE,2,2,2,0.006,3.38247349480086,FALSE,11,2,FALSE,FALSE,FALSE
GIGYF2,GIGYF2,Q6Y7W6,TRUE,37,36,36,0,4.879802636144694,FALSE,31,5,TRUE,TRUE,FALSE
CD109,CD109,Q6YHK3,TRUE,39,39,39,0,3.46812919137001,FALSE,31,5,TRUE,TRUE,FALSE
THADA,THADA,Q6YHU6,TRUE,2,2,2,0.006,NA,FALSE,13,2,FALSE,FALSE,FALSE
HSDL2,HSDL2,Q6YN16,TRUE,38,38,38,0,3.172542604115254,FALSE,31,5,TRUE,TRUE,FALSE
KYAT3,KYAT3,Q6YP21,TRUE,19,19,19,0,5.404089033299238,FALSE,31,5,TRUE,TRUE,FALSE
CERS6,CERS6,Q6ZMG9,TRUE,5,4,4,0,6.297380499382704,FALSE,31,5,TRUE,TRUE,FALSE
PPP1R21,PPP1R21,Q6ZMI0,TRUE,29,29,29,0,1.592987007587007,FALSE,31,5,TRUE,TRUE,FALSE
CYHR1,CYHR1,Q6ZMK1,TRUE,9,9,9,0,9.751308581602704,FALSE,31,5,TRUE,TRUE,FALSE
THSD4,THSD4,Q6ZMP0,TRUE,19,19,19,0,5.195404713867733,FALSE,31,5,TRUE,TRUE,FALSE
ZNF813,ZNF813,Q6ZN06,TRUE,9,1,1,0,NA,FALSE,0,0,FALSE,FALSE,TRUE
LIN28B,LIN28B,Q6ZN17,TRUE,10,10,10,0,18.14128877526744,FALSE,20,3,TRUE,FALSE,FALSE
AEBP2,AEBP2,Q6ZN18,TRUE,3,3,3,0,9.610580693626309,FALSE,31,5,TRUE,TRUE,FALSE
MACC1,MACC1,Q6ZN28,TRUE,7,7,7,0,6.982075366656211,FALSE,24,4,TRUE,FALSE,FALSE
DEF8,DEF8,Q6ZN54,TRUE,2,2,2,0.005,14.00281612131764,FALSE,26,4,TRUE,FALSE,FALSE
ZNF574,ZNF574,Q6ZN55,TRUE,9,9,9,0,6.872980096692716,FALSE,31,5,TRUE,TRUE,FALSE
NFXL1,NFXL1,Q6ZNB6,TRUE,44,44,44,0,4.093031410739732,FALSE,31,5,TRUE,TRUE,FALSE
MBOAT1,MBOAT1,Q6ZNC8,TRUE,3,3,3,0,13.22835622707778,FALSE,31,5,TRUE,TRUE,FALSE
ATG14,ATG14,Q6ZNE5,TRUE,2,2,2,0.002,16.8448711925603,FALSE,19,3,TRUE,FALSE,FALSE
NBEAL2,NBEAL2,Q6ZNJ1,TRUE,4,4,4,0.001,17.58339818790114,FALSE,25,4,TRUE,FALSE,FALSE
WDR87,WDR87,Q6ZQQ6,TRUE,4,3,3,0.002,13.11612866618951,FALSE,24,4,TRUE,FALSE,FALSE
C15orf39,C15orf39,Q6ZRI6,TRUE,2,2,2,0.003,7.074331203202417,FALSE,11,2,FALSE,FALSE,FALSE
QSOX2,QSOX2,Q6ZRP7,TRUE,25,25,25,0,8.694237528608191,FALSE,31,5,TRUE,TRUE,FALSE
SRCAP,SRCAP,Q6ZRS2,TRUE,30,29,29,0,6.07174070434418,FALSE,31,5,TRUE,TRUE,FALSE
FAM83H,FAM83H,Q6ZRV2,TRUE,54,54,54,0,3.474571508658411,FALSE,31,5,TRUE,TRUE,FALSE
RBPMS2,RBPMS2,Q6ZRY4,TRUE,5,2,2,0,NA,FALSE,19,3,TRUE,FALSE,FALSE
RIPOR1,RIPOR1,Q6ZS17,TRUE,8,8,8,0,6.032223115222584,FALSE,31,5,TRUE,TRUE,FALSE
NBEAL1,NBEAL1,Q6ZS30,TRUE,11,11,11,0,4.143479114447292,FALSE,31,5,TRUE,TRUE,FALSE
GK5,GK5,Q6ZS86,TRUE,2,2,2,0.001,25.71741273196603,FALSE,25,4,TRUE,FALSE,FALSE
C1orf122,C1orf122,Q6ZSJ8,TRUE,3,3,3,0,5.015655294581195,FALSE,31,5,TRUE,TRUE,FALSE
MFSD6,MFSD6,Q6ZSS7,TRUE,2,2,2,0.002,14.25182264547546,FALSE,31,5,TRUE,TRUE,FALSE
ARHGEF18,ARHGEF18,Q6ZSZ5,TRUE,12,10,10,0,4.512396489300457,FALSE,31,5,TRUE,TRUE,FALSE
UBR3,UBR3,Q6ZT12,TRUE,4,4,4,0,5.452788602320698,FALSE,31,5,TRUE,TRUE,FALSE
TMPPE,TMPPE,Q6ZT21,TRUE,3,3,3,0,7.827055864635166,FALSE,24,4,TRUE,FALSE,FALSE
RFLNA,RFLNA,Q6ZTI6,TRUE,4,4,4,0,47.71082367297249,FALSE,11,2,FALSE,FALSE,FALSE
RASSF6,RASSF6,Q6ZTQ3,TRUE,4,4,4,0,4.439698279965254,FALSE,20,3,TRUE,FALSE,FALSE
KIAA1211,KIAA1211,Q6ZU35,TRUE,6,5,5,0,10.15127681581605,FALSE,25,4,TRUE,FALSE,FALSE
UBN2,UBN2,Q6ZU65,TRUE,16,16,16,0,2.729461965260013,FALSE,31,5,TRUE,TRUE,FALSE
CEP128,CEP128,Q6ZU80,TRUE,3,1,1,0.002,NA,FALSE,12,2,FALSE,FALSE,FALSE
PIK3AP1,PIK3AP1,Q6ZUJ8,TRUE,13,13,13,0,3.236707467131059,FALSE,26,4,TRUE,FALSE,FALSE
ARHGAP27,ARHGAP27,Q6ZUM4,TRUE,6,6,6,0,10.42428907440983,FALSE,31,5,TRUE,TRUE,FALSE
NKAPD1,NKAPD1,Q6ZUT1,TRUE,3,3,3,0,31.1327529680954,FALSE,18,3,TRUE,FALSE,FALSE
CCDC9B,CCDC9B,Q6ZUT6,TRUE,9,9,9,0,15.73046487374895,FALSE,31,5,TRUE,TRUE,FALSE
DENND5B,DENND5B,Q6ZUT9,TRUE,3,3,3,0.004,NA,FALSE,7,1,FALSE,FALSE,FALSE
LHFPL2,LHFPL2,Q6ZUX7,TRUE,2,2,2,0.003,63.01886612203754,FALSE,18,3,TRUE,FALSE,FALSE
PNPLA7,PNPLA7,Q6ZV29,TRUE,3,1,1,0.003,NA,FALSE,5,1,FALSE,FALSE,FALSE
GPRIN3,GPRIN3,Q6ZVF9,TRUE,5,5,5,0,21.10035390901373,FALSE,26,4,TRUE,FALSE,FALSE
TOM1L2,TOM1L2,Q6ZVM7,TRUE,19,19,19,0,2.244384424321957,FALSE,31,5,TRUE,TRUE,FALSE
NCCRP1,NCCRP1,Q6ZVX7,TRUE,7,7,6,0,7.50226661271466,FALSE,13,2,FALSE,FALSE,FALSE
PAXIP1,PAXIP1,Q6ZW49,TRUE,9,9,9,0,10.66364696633968,FALSE,31,5,TRUE,TRUE,FALSE
ANKS3,ANKS3,Q6ZW76,TRUE,2,2,2,0.001,6.875764550638117,FALSE,19,3,TRUE,FALSE,FALSE
STXBP4,STXBP4,Q6ZWJ1,TRUE,8,8,8,0,12.54639511116341,FALSE,31,5,TRUE,TRUE,FALSE
MBOAT2,MBOAT2,Q6ZWT7,TRUE,2,2,2,0,11.02283917083098,FALSE,31,5,TRUE,TRUE,FALSE
TMTC3,TMTC3,Q6ZXV5,TRUE,32,31,31,0,7.514646953241023,FALSE,31,5,TRUE,TRUE,FALSE
GTF2H5,GTF2H5,Q6ZYL4,TRUE,3,3,3,0,4.480872135255299,FALSE,31,5,TRUE,TRUE,FALSE
VPS13C,VPS13C,Q709C8,TRUE,81,80,80,0,4.188447467586953,FALSE,31,5,TRUE,TRUE,FALSE
ACAD11,ACAD11,Q709F0,TRUE,31,31,30,0,5.202948847918303,FALSE,31,5,TRUE,TRUE,FALSE
USP34,USP34,Q70CQ2,TRUE,15,15,15,0,11.66931728340633,FALSE,24,4,TRUE,FALSE,FALSE
USP30,USP30,Q70CQ3,TRUE,5,5,5,0,18.51956758997024,FALSE,31,5,TRUE,TRUE,FALSE
RAPH1,RAPH1,Q70E73,TRUE,17,16,16,0,3.273145890916508,FALSE,31,5,TRUE,TRUE,FALSE
USP54,USP54,Q70EL1,TRUE,11,11,11,0,10.22938489640452,FALSE,31,5,TRUE,TRUE,FALSE
MOB2,MOB2,Q70IA6,TRUE,3,3,3,0.001,5.580718642104558,FALSE,26,4,TRUE,FALSE,FALSE
UNC13D,UNC13D,Q70J99,TRUE,12,12,12,0,9.797008222851137,FALSE,31,5,TRUE,TRUE,FALSE
IKBIP,IKBIP,Q70UQ0,TRUE,34,32,32,0,2.294483402157844,FALSE,31,5,TRUE,TRUE,FALSE
PREX2,PREX2,Q70Z35,TRUE,5,5,5,0,3.126479248147595,FALSE,31,5,TRUE,TRUE,FALSE
FRA10AC1,FRA10AC1,Q70Z53,TRUE,3,3,3,0.001,30.68239935479645,FALSE,13,2,FALSE,FALSE,FALSE
UBE2R2,UBE2R2,Q712K3,TRUE,5,4,4,0,7.239384689009917,FALSE,31,5,TRUE,TRUE,FALSE
KCTD1,KCTD1,Q719H9,TRUE,5,4,4,0,19.35007067897713,FALSE,18,3,TRUE,FALSE,FALSE
HIST2H3A,HIST2H3A,Q71DI3,TRUE,25,1,1,0,8.519319321130153,FALSE,31,5,TRUE,TRUE,FALSE
CENPU,CENPU,Q71F23,TRUE,7,7,7,0,6.949440225183353,FALSE,31,5,TRUE,TRUE,FALSE
MED13L,MED13L,Q71F56,TRUE,5,4,4,0,21.83666251695859,FALSE,25,4,TRUE,FALSE,FALSE
LARP4,LARP4,Q71RC2,TRUE,25,24,24,0,3.034845508372687,FALSE,31,5,TRUE,TRUE,FALSE
TMUB2,TMUB2,Q71RG4,TRUE,6,6,6,0,7.458559967987784,FALSE,31,5,TRUE,TRUE,FALSE
MED25,MED25,Q71SY5,TRUE,5,5,5,0,9.869593096322774,FALSE,31,5,TRUE,TRUE,FALSE
TUBA1A,TUBA1A,Q71U36,TRUE,44,2,2,0,NA,FALSE,0,0,FALSE,FALSE,TRUE
H2AFV,H2AFV,Q71UI9,TRUE,10,7,7,0,NA,FALSE,0,0,FALSE,FALSE,TRUE
RPS27L,RPS27L,Q71UM5,TRUE,9,3,3,0,16.68382755597833,FALSE,31,5,TRUE,TRUE,FALSE
CBLL1,CBLL1,Q75N03,TRUE,5,5,5,0,5.546092838701037,FALSE,31,5,TRUE,TRUE,FALSE
INTS8,INTS8,Q75QN2,TRUE,6,6,6,0,2.1996733738157,FALSE,31,5,TRUE,TRUE,FALSE
NOL8,NOL8,Q76FK4,TRUE,39,39,39,0,0.621124683197417,FALSE,31,5,TRUE,TRUE,FALSE
ZNF534,ZNF534,Q76KX8,TRUE,6,1,1,0,NA,FALSE,0,0,FALSE,FALSE,TRUE
ASXL2,ASXL2,Q76L83,TRUE,12,12,12,0,5.024700737262606,FALSE,31,5,TRUE,TRUE,FALSE
BTN2A1,BTN2A1,Q7KYR7,TRUE,7,7,7,0,6.532682568868761,FALSE,31,5,TRUE,TRUE,FALSE
SUPT6H,SUPT6H,Q7KZ85,TRUE,67,67,67,0,2.405374735543854,FALSE,31,5,TRUE,TRUE,FALSE
SND1,SND1,Q7KZF4,TRUE,87,87,87,0,3.309817965009903,FALSE,31,5,TRUE,TRUE,FALSE
MARK2,MARK2,Q7KZI7,TRUE,31,24,24,0,2.043481610207522,FALSE,31,5,TRUE,TRUE,FALSE
COX15,COX15,Q7KZN9,TRUE,3,3,3,0.001,10.25072780219922,FALSE,31,5,TRUE,TRUE,FALSE
DDX46,DDX46,Q7L014,TRUE,82,80,80,0,1.368752102213082,FALSE,31,5,TRUE,TRUE,FALSE
RUFY3,RUFY3,Q7L099,TRUE,9,8,8,0,7.726975322518927,FALSE,31,5,TRUE,TRUE,FALSE
TRMT10C,TRMT10C,Q7L0Y3,TRUE,35,35,35,0,5.832103105544498,FALSE,31,5,TRUE,TRUE,FALSE
BZW1,BZW1,Q7L1Q6,TRUE,26,23,24,0,4.148535445736814,FALSE,31,5,TRUE,TRUE,FALSE
CYB5R4,CYB5R4,Q7L1T6,TRUE,3,3,3,0.001,8.902751993547984,FALSE,25,4,TRUE,FALSE,FALSE
MON1B,MON1B,Q7L1V2,TRUE,2,2,2,0.001,13.99816709488814,FALSE,18,3,TRUE,FALSE,FALSE
LRRC8D,LRRC8D,Q7L1W4,TRUE,19,18,18,0,7.53110163205997,FALSE,31,5,TRUE,TRUE,FALSE
ABHD13,ABHD13,Q7L211,TRUE,3,3,3,0.001,5.265945192729149,FALSE,31,5,TRUE,TRUE,FALSE
ASRGL1,ASRGL1,Q7L266,TRUE,13,13,13,0,2.500893417168127,FALSE,31,5,TRUE,TRUE,FALSE
KCTD9,KCTD9,Q7L273,TRUE,6,6,6,0,13.14397577974889,FALSE,25,4,TRUE,FALSE,FALSE
DHX30,DHX30,Q7L2E3,TRUE,59,59,59,0,3.250421109724551,FALSE,31,5,TRUE,TRUE,FALSE
EIF3M,EIF3M,Q7L2H7,TRUE,20,20,20,0,2.16385040213442,FALSE,31,5,TRUE,TRUE,FALSE
MEPCE,MEPCE,Q7L2J0,TRUE,24,24,24,0,4.336583235685906,FALSE,31,5,TRUE,TRUE,FALSE
CENPQ,CENPQ,Q7L2Z9,TRUE,5,5,5,0,10.15855056218787,FALSE,31,5,TRUE,TRUE,FALSE
ARMCX2,ARMCX2,Q7L311,TRUE,12,12,12,0,8.531887756780687,FALSE,31,5,TRUE,TRUE,FALSE
CDC37L1,CDC37L1,Q7L3B6,TRUE,4,4,4,0,10.0378597785567,FALSE,31,5,TRUE,TRUE,FALSE
ZNF771,ZNF771,Q7L3S4,TRUE,2,2,2,0.001,5.939224232333506,FALSE,31,5,TRUE,TRUE,FALSE
PARS2,PARS2,Q7L3T8,TRUE,15,15,15,0,3.782993784598692,FALSE,31,5,TRUE,TRUE,FALSE
MIGA2,MIGA2,Q7L4E1,TRUE,2,2,2,0.003,NA,FALSE,7,1,FALSE,FALSE,FALSE
RSRC2,RSRC2,Q7L4I2,TRUE,11,11,11,0,2.937617072316509,FALSE,31,5,TRUE,TRUE,FALSE
RRAGA,RRAGA,Q7L523,TRUE,11,1,1,0,NA,FALSE,6,1,FALSE,FALSE,FALSE
CYFIP1,CYFIP1,Q7L576,TRUE,34,20,21,0,9.113880126561845,FALSE,31,5,TRUE,TRUE,FALSE
MCM10,MCM10,Q7L590,TRUE,4,4,4,0,5.146843202616573,FALSE,31,5,TRUE,TRUE,FALSE
NDUFAF7,NDUFAF7,Q7L592,TRUE,23,23,23,0,6.349218781607439,FALSE,31,5,TRUE,TRUE,FALSE
GET4,GET4,Q7L5D6,TRUE,5,5,5,0,4.848619361450767,FALSE,31,5,TRUE,TRUE,FALSE
GDPD3,GDPD3,Q7L5L3,TRUE,8,8,8,0,6.861173155492103,FALSE,31,5,TRUE,TRUE,FALSE
COPS6,COPS6,Q7L5N1,TRUE,15,15,15,0,5.164685294082971,FALSE,31,5,TRUE,TRUE,FALSE
LPCAT2,LPCAT2,Q7L5N7,TRUE,13,13,13,0,3.276489308272478,FALSE,31,5,TRUE,TRUE,FALSE
ENOSF1,ENOSF1,Q7L5Y1,TRUE,8,7,7,0,34.32910888733508,FALSE,26,4,TRUE,FALSE,FALSE
MAEA,MAEA,Q7L5Y9,TRUE,14,14,14,0,3.875997632016357,FALSE,31,5,TRUE,TRUE,FALSE
EPM2AIP1,EPM2AIP1,Q7L775,TRUE,20,20,20,0,2.958772450553508,FALSE,31,5,TRUE,TRUE,FALSE
HIST3H2A,HIST3H2A,Q7L7L0,TRUE,15,6,6,0,NA,FALSE,0,0,FALSE,FALSE,TRUE
DHX32,DHX32,Q7L7V1,TRUE,4,4,4,0,5.274191238637751,FALSE,17,3,TRUE,FALSE,FALSE
TAOK1,TAOK1,Q7L7X3,TRUE,31,21,22,0,1.968647543142595,FALSE,31,5,TRUE,TRUE,FALSE
RAB11FIP2,RAB11FIP2,Q7L804,TRUE,6,4,4,0,4.696975069956213,FALSE,31,5,TRUE,TRUE,FALSE
FASTKD5,FASTKD5,Q7L8L6,TRUE,18,18,18,0,5.412463936184304,FALSE,31,5,TRUE,TRUE,FALSE
ZNF627,ZNF627,Q7L945,TRUE,3,1,1,0,NA,FALSE,7,1,FALSE,FALSE,FALSE
EEPD1,EEPD1,Q7L9B9,TRUE,3,3,3,0,4.014659834650621,FALSE,18,3,TRUE,FALSE,FALSE
MOB1B,MOB1B,Q7L9L4,TRUE,4,4,4,0,NA,FALSE,0,0,FALSE,FALSE,TRUE
KDM3B,KDM3B,Q7LBC6,TRUE,58,55,56,0,2.626200742343665,FALSE,31,5,TRUE,TRUE,FALSE
CHMP1B,CHMP1B,Q7LBR1,TRUE,10,10,10,0,9.393071213215183,FALSE,31,5,TRUE,TRUE,FALSE
CXXC5,CXXC5,Q7LFL8,TRUE,5,5,5,0,4.541569047806283,FALSE,31,5,TRUE,TRUE,FALSE
RRM2B,RRM2B,Q7LG56,TRUE,8,7,7,0,7.941263245983933,FALSE,31,5,TRUE,TRUE,FALSE
HS2ST1,HS2ST1,Q7LGA3,TRUE,13,13,13,0,0.9403085608329862,FALSE,31,5,TRUE,TRUE,FALSE
CHST3,CHST3,Q7LGC8,TRUE,3,3,3,0.001,5.111732595722849,FALSE,24,4,TRUE,FALSE,FALSE
MICAL3,MICAL3,Q7RTP6,TRUE,34,32,32,0,5.528912586790325,FALSE,31,5,TRUE,TRUE,FALSE
DYM,DYM,Q7RTS9,TRUE,3,3,3,0.001,10.76932240282069,FALSE,31,5,TRUE,TRUE,FALSE
PHF5A,PHF5A,Q7RTV0,TRUE,14,14,14,0,4.302800714782075,FALSE,31,5,TRUE,TRUE,FALSE
APTX,APTX,Q7Z2E3,TRUE,7,7,7,0,14.68538664476394,FALSE,31,5,TRUE,TRUE,FALSE
ERMP1,ERMP1,Q7Z2K6,TRUE,20,20,20,0,3.172068312986013,FALSE,31,5,TRUE,TRUE,FALSE
GPRIN1,GPRIN1,Q7Z2K8,TRUE,42,42,42,0,1.841124468612824,FALSE,31,5,TRUE,TRUE,FALSE
TRMT1L,TRMT1L,Q7Z2T5,TRUE,29,29,29,0,2.8995579684127,FALSE,31,5,TRUE,TRUE,FALSE
ZC3HAV1,ZC3HAV1,Q7Z2W4,TRUE,49,49,49,0,0.8368623094299756,FALSE,31,5,TRUE,TRUE,FALSE
MRPL21,MRPL21,Q7Z2W9,TRUE,13,13,13,0,2.262421892458435,FALSE,31,5,TRUE,TRUE,FALSE
PAGE2,PAGE2,Q7Z2X7,TRUE,2,2,2,0.004,NA,FALSE,0,0,FALSE,FALSE,TRUE
EFL1,EFL1,Q7Z2Z2,TRUE,34,31,31,0,3.116207734269389,FALSE,31,5,TRUE,TRUE,FALSE
MAMDC2,MAMDC2,Q7Z304,TRUE,2,2,2,0.008,NA,FALSE,7,1,FALSE,FALSE,FALSE
FAM122B,FAM122B,Q7Z309,TRUE,2,2,2,0.003,11.414909508123,FALSE,31,5,TRUE,TRUE,FALSE
SETX,SETX,Q7Z333,TRUE,31,31,31,0,9.264003939074776,FALSE,31,5,TRUE,TRUE,FALSE
DPY19L4,DPY19L4,Q7Z388,TRUE,2,2,2,0.003,NA,FALSE,19,3,TRUE,FALSE,FALSE
TRAPPC11,TRAPPC11,Q7Z392,TRUE,12,12,12,0,5.737403003241718,FALSE,31,5,TRUE,TRUE,FALSE
NEGR1,NEGR1,Q7Z3B1,TRUE,8,8,8,0,18.08863787625436,FALSE,25,4,TRUE,FALSE,FALSE
KANSL1,KANSL1,Q7Z3B3,TRUE,7,7,7,0,21.64183169301153,FALSE,31,5,TRUE,TRUE,FALSE
NUP54,NUP54,Q7Z3B4,TRUE,30,29,29,0,1.804092729481406,FALSE,31,5,TRUE,TRUE,FALSE
ATG9A,ATG9A,Q7Z3C6,TRUE,5,5,5,0,3.141779773376354,FALSE,31,5,TRUE,TRUE,FALSE
LYSMD3,LYSMD3,Q7Z3D4,TRUE,3,3,3,0,5.317298189257157,FALSE,31,5,TRUE,TRUE,FALSE
DGLUCY,DGLUCY,Q7Z3D6,TRUE,23,23,23,0,4.498149142383512,FALSE,31,5,TRUE,TRUE,FALSE
CCDC186,CCDC186,Q7Z3E2,TRUE,19,18,18,0,3.1954180144483,FALSE,31,5,TRUE,TRUE,FALSE
C16orf62,C16orf62,Q7Z3J2,TRUE,16,16,16,0,7.899341417460499,FALSE,31,5,TRUE,TRUE,FALSE
POGZ,POGZ,Q7Z3K3,TRUE,43,43,43,0,3.996167171273682,FALSE,31,5,TRUE,TRUE,FALSE
ZFYVE16,ZFYVE16,Q7Z3T8,TRUE,35,35,35,0,5.270620558592203,FALSE,31,5,TRUE,TRUE,FALSE
MON2,MON2,Q7Z3U7,TRUE,18,18,18,0,5.925069195797132,FALSE,31,5,TRUE,TRUE,FALSE
KRT25,KRT25,Q7Z3Z0,TRUE,3,1,1,0,NA,FALSE,0,0,FALSE,FALSE,TRUE
DENND4A,DENND4A,Q7Z401,TRUE,2,1,1,0.005,NA,FALSE,7,1,FALSE,FALSE,FALSE
TMC4,TMC4,Q7Z404,TRUE,11,11,11,0,5.052821094853062,FALSE,31,5,TRUE,TRUE,FALSE
MYH14,MYH14,Q7Z406,TRUE,166,139,141,0,2.299393166587355,FALSE,31,5,TRUE,TRUE,FALSE
PEX26,PEX26,Q7Z412,TRUE,2,2,2,0.003,26.10512971079322,FALSE,18,3,TRUE,FALSE,FALSE
NUFIP2,NUFIP2,Q7Z417,TRUE,36,35,36,0,1.857410584063908,FALSE,31,5,TRUE,TRUE,FALSE
RNF144B,RNF144B,Q7Z419,TRUE,4,4,4,0,NA,FALSE,5,1,FALSE,FALSE,FALSE
SZRD1,SZRD1,Q7Z422,TRUE,8,8,8,0,6.138752568193575,FALSE,31,5,TRUE,TRUE,FALSE
MAVS,MAVS,Q7Z434,TRUE,19,19,19,0,6.609029435672483,FALSE,31,5,TRUE,TRUE,FALSE
CLASP1,CLASP1,Q7Z460,TRUE,44,40,40,0,3.597119007421084,FALSE,31,5,TRUE,TRUE,FALSE
DHX29,DHX29,Q7Z478,TRUE,55,53,53,0,3.440123023275675,FALSE,31,5,TRUE,TRUE,FALSE
LRP10,LRP10,Q7Z4F1,TRUE,6,6,6,0,5.905491000841632,FALSE,31,5,TRUE,TRUE,FALSE
COMMD6,COMMD6,Q7Z4G1,TRUE,7,7,7,0,6.790459014525245,FALSE,31,5,TRUE,TRUE,FALSE
TRMT11,TRMT11,Q7Z4G4,TRUE,7,7,7,0,9.490308458891388,FALSE,31,5,TRUE,TRUE,FALSE
HDDC2,HDDC2,Q7Z4H3,TRUE,9,9,9,0,9.691071293144798,FALSE,31,5,TRUE,TRUE,FALSE
HAUS6,HAUS6,Q7Z4H7,TRUE,12,12,12,0,2.169575340972602,FALSE,31,5,TRUE,TRUE,FALSE
