cell_line,subtype,chromosome,start,end,probes,weight,log2_raw,log2c,log2c_auto
TOV1369,HGS,chr1,220618245,228483835,624,583.079,0.774356,0.6718328666666668,0.6770205206896551
TOV1369,HGS,chr1,228488903,236727816,635,602.605,0.0347486,-0.06777453333333328,-0.06258687931034487
TOV1369,HGS,chr1,236731171,237890667,173,156.636,-0.513925,-0.6164481333333333,-0.6112604793103449
TOV1369,HGS,chr1,238481170,243031442,185,205.668,-0.16456,-0.2670831333333333,-0.26189547931034485
TOV1369,HGS,chr1,243039312,246966939,286,306.579,0.796271,0.6937478666666667,0.698935520689655
TOV1369,HGS,chr1,246967302,248453826,212,203.243,0.318682,0.21615886666666673,0.22134652068965516
TOV1369,HGS,chr1,248473286,248937126,69,61.0532,0.730756,0.6282328666666667,0.633420520689655
TOV1369,HGS,chr2,41500,25433062,1227,1215.78,-0.37818,-0.4807031333333333,-0.4755154793103449
TOV1369,HGS,chr2,25433850,36548468,1160,1008.54,0.0629869,-0.03953623333333328,-0.034348579310344865
TOV1369,HGS,chr2,36548490,55875125,1326,1344.02,0.202161,0.09963786666666673,0.10482552068965514
TOV1369,HGS,chr2,55876557,59255325,48,65.9705,-0.400504,-0.5030271333333333,-0.4978394793103449
TOV1369,HGS,chr2,59277440,70834072,800,797.207,0.266548,0.1640248666666667,0.16921252068965514
TOV1369,HGS,chr2,70835427,74531127,533,443.764,0.0721751,-0.030348033333333274,-0.025160379310344858
TOV1369,HGS,chr2,74531262,84425628,165,213.586,-0.218109,-0.3206321333333333,-0.31544447931034486
TOV1369,HGS,chr2,84430741,88979059,647,553.971,0.186357,0.08383386666666671,0.08902152068965513
TOV1369,HGS,chr2,88990817,90501211,84,68.1102,-0.28687,-0.3893931333333333,-0.3842054793103449
TOV1369,HGS,chr2,91345693,102758571,1080,941.104,0.127631,0.025107866666666714,0.03029552068965513
TOV1369,HGS,chr2,102762204,109593184,347,344.888,-0.332688,-0.4352111333333333,-0.43002347931034485
TOV1369,HGS,chr2,109611407,109857533,46,39.8383,0.280051,0.1775278666666667,0.18271552068965513
TOV1369,HGS,chr2,109859593,110511911,79,67.1131,-0.288485,-0.3910081333333333,-0.38582047931034485
TOV1369,HGS,chr2,110515166,110568139,35,29.4478,0.368966,0.2664428666666667,0.27163052068965515
TOV1369,HGS,chr2,110625216,111429680,81,79.6208,-0.490282,-0.5928051333333333,-0.5876174793103448
TOV1369,HGS,chr2,111494826,113612295,292,257.851,0.478472,0.3759488666666667,0.38113652068965514
TOV1369,HGS,chr2,113628559,149859174,1526,1573.94,0.0571824,-0.04534073333333328,-0.04015307931034486
TOV1369,HGS,chr2,150468610,152092259,274,234.693,0.742796,0.6402728666666667,0.6454605206896551
TOV1369,HGS,chr2,152119914,152714703,64,61.8025,1.35241,1.2498868666666667,1.255074520689655
TOV1369,HGS,chr2,152718823,157305888,74,98.4975,0.732407,0.6298838666666667,0.6350715206896551
TOV1369,HGS,chr2,157308495,161235549,311,314.489,1.54117,1.4386468666666667,1.443834520689655
TOV1369,HGS,chr2,161318747,178650337,1760,1717.64,0.50704,0.40451686666666675,0.4097045206896552
TOV1369,HGS,chr2,178650691,178663918,30,23.5569,1.23375,1.1312268666666667,1.136414520689655
TOV1369,HGS,chr2,178663918,182186105,358,348.656,0.393165,0.2906418666666667,0.2958295206896551
TOV1369,HGS,chr2,182186405,183161396,79,85.8584,1.15394,1.0514168666666668,1.056604520689655
TOV1369,HGS,chr2,184598901,191685979,555,534.895,0.158577,0.056053866666666716,0.06124152068965513
TOV1369,HGS,chr2,191686808,237395255,3668,3420.69,-0.481241,-0.5837641333333332,-0.5785764793103448
TOV1369,HGS,chr2,237396662,242175714,434,350.214,0.213843,0.11131986666666673,0.11650752068965514
TOV1369,HGS,chr3,150500,33829030,1897,1866.97,0.0836671,-0.018856033333333286,-0.01366837931034487
TOV1369,HGS,chr3,33835164,38016729,258,247.708,-0.363446,-0.4659691333333333,-0.46078147931034485
TOV1369,HGS,chr3,38020117,41239794,387,320.523,-0.671212,-0.7737351333333333,-0.7685474793103448
TOV1369,HGS,chr3,41246843,58849460,2670,2167.82,-0.407138,-0.5096611333333333,-0.5044734793103449
TOV1369,HGS,chr3,58863490,59046375,13,15.0902,-1.66176,-1.764283133333333,-1.7590954793103448
TOV1369,HGS,chr3,59047108,90206146,814,962.042,-0.490592,-0.5931151333333332,-0.5879274793103448
TOV1369,HGS,chr3,90208196,105574819,575,635.683,0.343225,0.2407018666666667,0.24588952068965514
TOV1369,HGS,chr3,105575034,107755737,38,54.224,0.713847,0.6113238666666667,0.6165115206896552
TOV1369,HGS,chr3,107772589,125594836,1560,1501.26,1.52587,1.4233468666666669,1.4285345206896551
TOV1369,HGS,chr3,125703693,127035679,147,113.965,1.25269,1.150166866666667,1.1553545206896552
TOV1369,HGS,chr3,127036376,128160313,79,64.7794,0.292757,0.1902338666666667,0.19542152068965513
TOV1369,HGS,chr3,128246787,182919449,3066,3136.73,0.999507,0.8969838666666667,0.9021715206896552
TOV1369,HGS,chr3,182943667,189983192,768,660.024,1.19652,1.0939968666666668,1.099184520689655
TOV1369,HGS,chr3,189984467,195771853,337,329.459,1.80302,1.7004968666666669,1.7056845206896551
TOV1369,HGS,chr3,195778256,198228398,313,279.865,1.44231,1.3397868666666668,1.344974520689655
TOV1369,HGS,chr4,59370,17909399,1202,1088.48,-0.388637,-0.4911601333333333,-0.4859724793103449
TOV1369,HGS,chr4,17910389,37326079,360,471.32,-1.51087,-1.6133931333333331,-1.6082054793103449
TOV1369,HGS,chr4,37356301,39032369,133,128.126,-0.489487,-0.5920101333333333,-0.5868224793103449
TOV1369,HGS,chr4,39062472,49197316,661,675.573,0.116845,0.014321866666666724,0.01950952068965514
TOV1369,HGS,chr4,49342914,57030421,416,421.882,-0.0305394,-0.1330625333333333,-0.12787487931034486
TOV1369,HGS,chr4,57030841,70158612,353,429.409,-0.692425,-0.7949481333333333,-0.7897604793103448
TOV1369,HGS,chr4,70196451,122451907,3041,3159.89,-0.476663,-0.5791861333333332,-0.5739984793103449
TOV1369,HGS,chr4,122453659,125512895,131,138.072,-1.5241,-1.6266231333333332,-1.621435479310345
TOV1369,HGS,chr4,127632955,190060527,2411,2645.94,-0.528444,-0.6309671333333333,-0.6257794793103448
TOV1369,HGS,chr5,90456,17528843,677,672.349,1.057,0.9544768666666666,0.959664520689655
TOV1369,HGS,chr5,17585541,33576244,293,364.121,0.691868,0.5893448666666667,0.5945325206896552
TOV1369,HGS,chr5,33576244,36108687,216,205.876,0.27101,0.16848686666666668,0.1736745206896551
TOV1369,HGS,chr5,36111105,37294518,163,148.339,1.15111,1.048586866666667,1.0537745206896552
TOV1369,HGS,chr5,37298822,47364976,495,515.012,0.484775,0.3822518666666667,0.38743952068965515
TOV1369,HGS,chr5,49488324,58617880,405,434.737,-0.515797,-0.6183201333333332,-0.6131324793103448
TOV1369,HGS,chr5,58725938,69514148,528,576.772,0.0951956,-0.007327533333333275,-0.0021398793103448582
TOV1369,HGS,chr5,69534644,70946701,185,137.747,-0.680341,-0.7828641333333333,-0.7776764793103448
TOV1369,HGS,chr5,70952343,112260034,1945,2092.38,-1.47272,-1.5752431333333332,-1.570055479310345
TOV1369,HGS,chr5,112262420,133067606,1010,1034.73,0.112156,0.009632866666666726,0.014820520689655142
TOV1369,HGS,chr5,133070312,140706651,885,774.559,-0.423497,-0.5260201333333333,-0.5208324793103449
TOV1369,HGS,chr5,140786465,141478264,364,265.496,-0.0661208,-0.16864393333333327,-0.16345627931034484
TOV1369,HGS,chr5,141478264,147425018,368,338.377,-0.525419,-0.6279421333333333,-0.6227544793103448
TOV1369,HGS,chr5,147559976,157330915,878,745.296,0.442376,0.3398528666666667,0.34504052068965513
TOV1369,HGS,chr5,157333280,171861861,593,611.041,0.698268,0.5957448666666667,0.6009325206896552
TOV1369,HGS,chr5,171861909,181125110,819,712.422,0.978931,0.8764078666666667,0.8815955206896551
TOV1369,HGS,chr5,181154932,181472506,37,30.6058,-0.124028,-0.22655113333333327,-0.22136347931034486
TOV1369,HGS,chr6,105905,2990643,127,129.021,0.956619,0.8540958666666667,0.8592835206896552
TOV1369,HGS,chr6,2993924,24865495,1069,1081.81,0.430283,0.32775986666666673,0.33294752068965516
TOV1369,HGS,chr6,24869018,32554011,1545,1154.08,0.23208,0.12955686666666671,0.13474452068965515
TOV1369,HGS,chr6,32554648,32670891,16,13.584,-1.21701,-1.319533133333333,-1.3143454793103448
TOV1369,HGS,chr6,32741382,33777273,331,215.455,0.259041,0.15651786666666673,0.16170552068965516
TOV1369,HGS,chr6,33780056,39196019,622,541.999,0.664732,0.5622088666666667,0.5673965206896552
TOV1369,HGS,chr6,39228896,42110353,215,174.422,0.147784,0.04526086666666672,0.050448520689655135
TOV1369,HGS,chr6,42155483,50714154,890,763.416,-0.186806,-0.28932913333333327,-0.28414147931034484
TOV1369,HGS,chr6,50715021,53883031,285,271.39,-0.509765,-0.6122881333333333,-0.6071004793103449
TOV1369,HGS,chr6,53883857,59942596,356,372.59,-0.100717,-0.2032401333333333,-0.19805247931034486
TOV1369,HGS,chr6,60094958,112142325,2427,2555.05,-0.0927527,-0.19527583333333326,-0.19008817931034486
TOV1369,HGS,chr6,112148124,127288064,614,670.633,-0.519882,-0.6224051333333332,-0.6172174793103449
TOV1369,HGS,chr6,127289830,155455836,1911,1854.66,0.0974421,-0.005081033333333276,1.0662068965514027e-4
TOV1369,HGS,chr6,155946740,167195494,649,606.5,-0.492064,-0.5945871333333332,-0.5893994793103449
TOV1369,HGS,chr6,167196438,167925107,50,43.8279,0.701308,0.5987848666666667,0.6039725206896551
TOV1369,HGS,chr6,167943099,170745941,152,136.569,-0.210455,-0.3129781333333333,-0.30779047931034487
TOV1369,HGS,chr7,20809,3824331,153,135.403,0.363866,0.26134286666666673,0.26653052068965516
TOV1369,HGS,chr7,3950867,6824561,356,285.601,-0.206448,-0.30897113333333326,-0.3037834793103449
TOV1369,HGS,chr7,6824626,37342711,1621,1670.56,-0.48117,-0.5836931333333333,-0.5785054793103448
TOV1369,HGS,chr7,37740340,38214455,26,24.6997,-1.56563,-1.6681531333333333,-1.662965479310345
TOV1369,HGS,chr7,38216989,54201933,813,774.304,-0.446839,-0.5493621333333333,-0.5441744793103449
TOV1369,HGS,chr7,54542707,55872063,95,88.5567,0.392189,0.2896658666666667,0.29485352068965515
TOV1369,HGS,chr7,55912628,66639951,332,356.77,-0.593109,-0.6956321333333333,-0.6904444793103448
TOV1369,HGS,chr7,66640331,69881221,63,77.7818,0.615235,0.5127118666666667,0.5178995206896551
TOV1369,HGS,chr7,69899239,70701892,12,17.777,-1.12631,-1.228833133333333,-1.2236454793103448
TOV1369,HGS,chr7,70725151,72926505,85,88.3011,0.0493515,-0.05317163333333328,-0.047983979310344864
TOV1369,HGS,chr7,72926760,73293602,115,78.204,0.927442,0.8249188666666667,0.8301065206896552
TOV1369,HGS,chr7,73294216,74734011,164,126.439,0.357198,0.2546748666666667,0.25986252068965515
TOV1369,HGS,chr7,74735434,75359253,160,112.274,1.22474,1.1222168666666668,1.127404520689655
TOV1369,HGS,chr7,75361970,81959839,396,374.553,0.544638,0.44211486666666666,0.4473025206896551
TOV1369,HGS,chr7,81961836,94404925,809,822.995,1.07546,0.9729368666666668,0.9781245206896552
TOV1369,HGS,chr7,94405133,100753250,818,636.576,0.570366,0.46784286666666675,0.4730305206896552
TOV1369,HGS,chr7,100755195,100991084,77,44.156,-0.531437,-0.6339601333333333,-0.6287724793103449
TOV1369,HGS,chr7,100991084,101005283,49,28.8361,0.752491,0.6499678666666667,0.6551555206896551
TOV1369,HGS,chr7,101005283,102104517,125,88.061,-0.42726,-0.5297831333333333,-0.5245954793103449
TOV1369,HGS,chr7,102111643,106905427,495,439.31,0.561012,0.45848886666666666,0.4636765206896551
TOV1369,HGS,chr7,107070236,118245342,651,657.519,1.07519,0.9726668666666668,0.9778545206896552
TOV1369,HGS,chr7,118462388,127589621,353,385.558,-0.51682,-0.6193431333333332,-0.6141554793103448
TOV1369,HGS,chr7,127590009,127998039,44,39.5919,-1.40583,-1.508353133333333,-1.5031654793103448
TOV1369,HGS,chr7,128027067,134309489,581,498.167,-0.518644,-0.6211671333333333,-0.6159794793103448
TOV1369,HGS,chr7,134386996,141919588,659,606.77,0.136958,0.034434866666666716,0.03962252068965513
TOV1369,HGS,chr7,141919588,142346017,157,118.466,-0.257851,-0.3603741333333333,-0.35518647931034486
TOV1369,HGS,chr7,142619018,142958019,91,59.9482,-0.254685,-0.3572081333333333,-0.35202047931034486
TOV1369,HGS,chr7,142958243,144129817,203,156.299,0.385637,0.2831138666666667,0.28830152068965514
TOV1369,HGS,chr7,144129817,144380313,82,52.5652,0.922735,0.8202118666666667,0.8253995206896552
TOV1369,HGS,chr7,144397208,159142555,916,818.566,0.201231,0.09870786666666671,0.10389552068965513
TOV1369,HGS,chr8,150500,7116142,264,275.586,0.129915,0.027391866666666723,0.03257952068965514
TOV1369,HGS,chr8,7148121,19457854,750,689.945,0.594584,0.4920608666666667,0.49724852068965514
TOV1369,HGS,chr8,19458411,21970346,79,74.3839,0.039787,-0.06273613333333328,-0.05754847931034486
TOV1369,HGS,chr8,21971846,22817745,169,123.667,-0.0529755,-0.15549863333333327,-0.15031097931034487
TOV1369,HGS,chr8,22915780,23291543,56,40.6793,-1.83144,-1.9339631333333331,-1.9287754793103449
TOV1369,HGS,chr8,23298825,36918925,793,749.275,-0.509077,-0.6116001333333333,-0.6064124793103449
TOV1369,HGS,chr8,36922437,39706966,315,275.678,0.145736,0.043212866666666724,0.04840052068965514
TOV1369,HGS,chr8,39723705,70657938,1375,1442.23,0.522186,0.41966286666666675,0.4248505206896552
TOV1369,HGS,chr8,70661693,76850423,223,250.62,0.0850597,-0.017463433333333278,-0.012275779310344861
TOV1369,HGS,chr8,76850868,85480990,261,296.211,0.434744,0.3322208666666667,0.33740852068965516
TOV1369,HGS,chr8,85617342,86099163,29,23.8601,1.41141,1.3088868666666669,1.3140745206896551
TOV1369,HGS,chr8,86113672,97277094,557,584.638,0.432449,0.3299258666666667,0.3351135206896551
TOV1369,HGS,chr8,97661030,103041022,449,449.251,0.762839,0.6603158666666668,0.6655035206896551
TOV1369,HGS,chr8,103042311,104381375,103,111.235,0.235971,0.1334478666666667,0.13863552068965512
TOV1369,HGS,chr8,104381729,109972822,239,255.561,-0.112694,-0.21521713333333328,-0.21002947931034488
TOV1369,HGS,chr8,112223293,123813254,512,541.96,0.591791,0.48926786666666666,0.4944555206896551
TOV1369,HGS,chr8,123814227,138844180,579,585.573,0.838151,0.7356278666666667,0.7408155206896552
TOV1369,HGS,chr8,139618196,145054207,283,263.796,1.35262,1.2500968666666668,1.255284520689655
TOV1369,HGS,chr9,18896,20789659,1078,1096.39,-1.45052,-1.5530431333333332,-1.547855479310345
TOV1369,HGS,chr9,20819785,24544811,23,157.641,-8.56552,-8.668043133333333,-8.662855479310345
TOV1369,HGS,chr9,26109942,27359254,87,83.8267,-1.53667,-1.6391931333333332,-1.634005479310345
TOV1369,HGS,chr9,27378275,45584288,1316,1112.22,-0.415036,-0.5175591333333333,-0.5123714793103449
TOV1369,HGS,chr9,60383628,87010210,1343,1318.62,-0.213716,-0.31623913333333326,-0.3110514793103448
TOV1369,HGS,chr9,87156562,114794199,2280,2053.89,0.352868,0.2503448666666667,0.25553252068965515
TOV1369,HGS,chr9,114805755,119885066,159,178.423,-0.280934,-0.3834571333333333,-0.3782694793103449
TOV1369,HGS,chr9,120190281,120568414,39,33.6451,0.605402,0.5028788666666667,0.5080665206896551
TOV1369,HGS,chr9,120571945,123160474,392,334.42,-0.410689,-0.5132121333333333,-0.5080244793103449
TOV1369,HGS,chr9,123160930,130448945,856,664.342,0.239354,0.13683086666666672,0.14201852068965515
TOV1369,HGS,chr9,130452218,138243727,775,573.538,0.755143,0.6526198666666667,0.6578075206896552
TOV1369,HGS,chr10,46938,30845375,1901,1847.98,-0.463136,-0.5656591333333333,-0.5604714793103449
TOV1369,HGS,chr10,30845375,31527818,37,35.1192,0.0891634,-0.013359733333333276,-0.00817207931034486
TOV1369,HGS,chr10,31806331,35569904,226,234.618,0.623156,0.5206328666666667,0.5258205206896551
TOV1369,HGS,chr10,35605507,41883552,136,164.124,0.232916,0.13039286666666672,0.13558052068965515
TOV1369,HGS,chr10,42034262,75151117,2329,2145.61,0.13724,0.03471686666666672,0.03990452068965514
TOV1369,HGS,chr10,75164630,101536663,2053,1862.19,-0.112922,-0.21544513333333326,-0.21025747931034486
TOV1369,HGS,chr10,101538239,133778786,2311,2085.21,0.112195,0.009671866666666723,0.01485952068965514
TOV1369,HGS,chr11,86635,2971550,200,144.77,-0.157586,-0.2601091333333333,-0.25492147931034487
TOV1369,HGS,chr11,2972073,7702362,872,712.105,-0.730082,-0.8326051333333333,-0.8274174793103448
TOV1369,HGS,chr11,7703681,20376768,1154,1042.52,-0.432856,-0.5353791333333333,-0.5301914793103448
TOV1369,HGS,chr11,20382146,24831997,112,135.007,-0.871493,-0.9740161333333333,-0.9688284793103448
TOV1369,HGS,chr11,24905929,50869436,1507,1420.72,0.074423,-0.028100133333333277,-0.02291247931034486
TOV1369,HGS,chr11,51018296,60773527,867,798.88,-0.118878,-0.22140113333333328,-0.21621347931034485
TOV1369,HGS,chr11,60775567,62807676,472,315.394,0.363945,0.2614218666666667,0.26660952068965516
TOV1369,HGS,chr11,62824074,68613183,839,603.059,0.132781,0.03025786666666673,0.03544552068965515
TOV1369,HGS,chr11,68613188,74977783,616,516.777,0.450215,0.3476918666666667,0.3528795206896551
TOV1369,HGS,chr11,74994492,77355874,208,181.461,0.0483095,-0.05421363333333328,-0.049025979310344865
TOV1369,HGS,chr11,77358791,81890839,171,181.498,0.564271,0.4617478666666667,0.4669355206896551
TOV1369,HGS,chr11,82822378,89850971,429,440.029,0.817357,0.7148338666666667,0.7200215206896552
TOV1369,HGS,chr11,89853504,96393029,515,486.312,1.15012,1.0475968666666668,1.0527845206896551
TOV1369,HGS,chr11,97912677,115241094,1182,1154.78,-0.518256,-0.6207791333333333,-0.615591479310345
TOV1369,HGS,chr11,116748466,121190816,793,592.609,0.10026,-0.002263133333333278,0.0029245206896551385
TOV1369,HGS,chr11,121303358,134734746,949,832.646,-0.602379,-0.7049021333333333,-0.6997144793103449
TOV1369,HGS,chr12,15058,5046784,525,447.014,0.0958188,-0.006704333333333284,-0.0015166793103448678
TOV1369,HGS,chr12,5366733,6831403,282,203.636,1.65253,1.5500068666666669,1.5551945206896551
TOV1369,HGS,chr12,6833555,9467789,577,442.427,1.29521,1.1926868666666668,1.197874520689655
TOV1369,HGS,chr12,9480512,9575729,36,23.3449,-0.302043,-0.4045661333333333,-0.39937847931034487
TOV1369,HGS,chr12,9595225,21373451,862,848.121,1.22644,1.1239168666666668,1.129104520689655
TOV1369,HGS,chr12,21378209,22459576,124,114.202,-0.0340985,-0.13662163333333327,-0.13143397931034487
TOV1369,HGS,chr12,22469659,24212520,57,67.2412,1.08687,0.9843468666666667,0.9895345206896551
TOV1369,HGS,chr12,24475134,26982875,208,204.329,1.50794,1.4054168666666669,1.4106045206896551
TOV1369,HGS,chr12,26990416,31088020,249,248.664,1.0472,0.9446768666666666,0.949864520689655
TOV1369,HGS,chr12,31088975,31386327,59,47.6748,1.8813,1.7787768666666668,1.783964520689655
TOV1369,HGS,chr12,31387572,32869114,129,126.509,1.07596,0.9734368666666667,0.9786245206896551
TOV1369,HGS,chr12,32877802,57498334,3035,2412.18,-0.160614,-0.2631371333333333,-0.25794947931034484
TOV1369,HGS,chr12,57498399,65966261,514,484.096,0.258195,0.15567186666666671,0.16085952068965514
TOV1369,HGS,chr12,66107159,66153458,12,11.072,1.06211,0.9595868666666668,0.9647745206896552
TOV1369,HGS,chr12,66160115,108524530,2624,2629.04,0.294093,0.1915698666666667,0.19675752068965513
TOV1369,HGS,chr12,108525410,124787491,1890,1524.38,0.470452,0.3679288666666667,0.3731165206896551
TOV1369,HGS,chr12,124800030,133227152,405,360.269,-0.140722,-0.2432451333333333,-0.23805747931034488
TOV1369,HGS,chr13,15914981,24870774,518,501.078,0.339554,0.23703086666666673,0.24221852068965516
TOV1369,HGS,chr13,24876969,45283621,1377,1379.8,0.0597857,-0.04273743333333328,-0.037549779310344866
TOV1369,HGS,chr13,45337324,46822004,173,155.477,0.86034,0.7578168666666667,0.7630045206896552
TOV1369,HGS,chr13,46834815,73686548,738,840.993,0.171675,0.06915186666666671,0.07433952068965513
TOV1369,HGS,chr13,73686954,114009485,1499,1536.14,-0.432442,-0.5349651333333333,-0.5297774793103449
TOV1369,HGS,chr13,114011147,114327328,39,33.0298,-1.4724,-1.5749231333333331,-1.5697354793103449
TOV1369,HGS,chr14,15928893,18602147,18,21.2239,0.304789,0.20226586666666668,0.2074535206896551
TOV1369,HGS,chr14,18636378,19713948,53,44.3213,1.44208,1.3395568666666668,1.344744520689655
TOV1369,HGS,chr14,19747404,26423019,1260,949.501,0.407043,0.3045198666666667,0.3097075206896551
TOV1369,HGS,chr14,26431713,35748884,461,483.915,1.17132,1.0687968666666667,1.073984520689655
TOV1369,HGS,chr14,35750463,44905578,233,277.358,0.551016,0.44849286666666666,0.4536805206896551
TOV1369,HGS,chr14,44906721,64002127,1344,1323.09,0.962963,0.8604398666666667,0.8656275206896551
TOV1369,HGS,chr14,64002662,65412380,256,208.47,1.22623,1.1237068666666667,1.128894520689655
TOV1369,HGS,chr14,65471076,89963717,1618,1506.45,0.812899,0.7103758666666667,0.7155635206896551
TOV1369,HGS,chr14,89966106,90397291,48,40.1178,0.520099,0.4175758666666667,0.4227635206896551
TOV1369,HGS,chr14,90399033,92492917,231,209.42,-0.320005,-0.4225281333333333,-0.41734047931034485
